Unnamed: 0,seed,n_exp,n_sim,num_weeks,num_agents,capacity,threshold,contagious_threshold,contagious_duration,SIR_AgentsRecoveryTime,people_memory_weight,contagious_thresholdNotPresent,num_contagious_agents,contagiousness,capacity_pct,mean_attendance,mean_contagious,mean_present_contagious,std_attendance,std_contagious,std_present_contagious
17,50172706,sett24_3,17,10,2000,2000,0.25,0.8,9,8,0.1,0.3,400,0.04,1.0,378.8,320.0,11.2,0.7483314773547882,160.0,5.6000000000000005
18,24181670,sett24_3,18,16,1500,750,0.7,0.05,6,0,0.8,0.95,300,0.46,0.5,571.125,27.375,11.75,24.033505258284737,40.91435414374765,17.173744495595596
19,89483878,sett24_3,19,10,3500,1750,0.7,0.95,9,2,0.45,0.2,700,0.48,0.5,1543.8,560.0,493.4,105.6681598212063,280.0,248.31480020329036
20,17487605,sett24_3,20,6,3500,1750,0.95,0.5,5,2,0.2,0.4,700,0.16,0.5,1750.0,466.6666666666667,445.3333333333333,0.0,329.98316455372213,314.93632513396875
21,54419220,sett24_3,21,200,3000,1500,0.8,0.2,10,2,0.45,0.4,600,0.3,0.5,1457.08,2342.54,1279.56,41.07570571517913,154.39614114348842,103.20942980173857
22,42099448,sett24_3,22,14,1500,750,0.75,0.4,9,3,0.35,0.8,300,0.16,0.5,645.7142857142857,637.7142857142857,276.0,87.98492449718594,640.1662092849044,283.707092413486
23,7762926,sett24_3,23,200,2000,2000,0.65,0.4,4,1,0.85,0.9,400,0.5,1.0,1149.71,1424.64,976.63,18.638827752838964,27.19688217424931,26.88778719046995
24,43694300,sett24_3,24,11,1500,1500,0.25,0.5,10,6,0.95,0.9,300,0.08,1.0,220.0,250.0,39.0,43.18564576337837,111.80339887498948,20.46948949045872
25,46530942,sett24_3,25,4,3500,3500,0.45,0.85,1,2,0.6,0.65,700,0.3,1.0,1033.6666666666667,0.0,0.0,117.21300648344828,0.0,0.0
26,85457804,sett24_3,26,5,2000,1000,0.25,0.6,4,3,0.6,0.45,400,0.14,0.5,39.666666666666664,266.6666666666667,5.666666666666667,18.66071333637121,188.56180831641268,4.9216076867444665
27,90141170,sett24_3,27,5,1000,1000,0.95,0.8,4,1,0.65,0.6,200,0.48,1.0,951.6666666666666,133.33333333333334,128.33333333333334,8.178562764256865,94.28090415820634,90.75363476038974
28,81994578,sett24_3,28,6,2000,2000,0.8,0.5,5,3,0.05,0.25,400,0.3,1.0,1438.6666666666667,266.6666666666667,237.33333333333337,603.7838097273633,188.56180831641268,167.85178647313296
29,34592779,sett24_3,29,6,1000,1000,0.8,0.05,3,2,0.7,0.55,200,0.18,1.0,774.0,287.3333333333333,225.33333333333337,12.83225103661344,336.15902321503864,266.73998991943864
30,23669961,sett24_3,30,5,2000,2000,0.3,0.6,4,3,0.9,0.05,400,0.04,1.0,405.6666666666667,266.6666666666667,24.666666666666668,7.71722460186015,188.56180831641268,34.883934538536344
31,50453540,sett24_3,31,5,2000,1000,0.4,0.45,4,1,0.05,0.9,400,0.16,0.5,272.0,266.6666666666667,26.666666666666668,91.15188789414438,188.56180831641268,21.24983660067897
32,39652966,sett24_3,32,4,4000,4000,0.05,0.35,1,8,0.95,0.4,800,0.16,1.0,48.666666666666664,0.0,0.0,38.35216928530756,0.0,0.0
33,23327276,sett24_3,33,5,500,500,0.55,0.9,4,5,0.9,0.95,100,0.34,1.0,267.0,66.66666666666667,34.333333333333336,1.632993161855452,47.14045207910317,24.36299561949547
34,16821071,sett24_3,34,7,3500,3500,0.6,0.75,6,10,0.75,0.7,700,0.2,1.0,1810.0,525.0,276.25,50.611263568498266,303.10889132455355,159.52017897432287
35,17504223,sett24_3,35,8,3500,1750,0.95,0.25,5,1,0.85,0.55,700,0.4,0.5,1750.0,1605.75,1467.75,0.0,1558.7627104533904,1424.4336374503378
36,33651229,sett24_3,36,4,3000,1500,0.4,0.95,2,0,0.7,0.65,600,0.38,0.5,548.3333333333334,200.0,51.333333333333336,154.3898384681525,282.842712474619,72.59629620181887
37,93921075,sett24_3,37,4,1500,750,0.35,0.3,2,5,0.5,0.75,300,0.38,0.5,94.33333333333331,100.0,3.6666666666666665,17.21110752456745,141.4213562373095,5.185449728701348
38,3350943,sett24_3,38,11,4000,2000,0.3,0.35,10,1,0.4,0.15,800,0.16,0.5,175.16666666666666,666.6666666666666,10.166666666666666,9.719682207882222,298.14239699997194,10.204846343227755
39,40991883,sett24_3,39,9,1500,750,0.75,0.2,5,8,0.75,0.55,300,0.24,0.5,676.8,593.0,285.6,40.57289735771898,607.5840682572248,295.2602919459371
40,30639578,sett24_3,40,5,2500,1250,0.9,0.7,4,10,0.9,0.7,500,0.16,0.5,1250.0,333.3333333333333,292.0,0.0,235.70226039551585,206.55427051181164
41,58975727,sett24_3,41,14,2000,1000,0.85,0.1,9,10,0.5,0.85,400,0.36,0.5,988.8571428571428,841.0,430.1428571428572,20.670396854498193,896.5605708165273,461.5524822569488
42,64398287,sett24_3,42,10,2000,2000,0.85,0.7,9,6,0.1,0.25,400,0.24,1.0,1744.6,320.0,314.4,310.4478055970117,160.0,157.25724148668004
43,82955161,sett24_3,43,6,3000,1500,0.3,0.65,5,5,0.4,0.5,600,0.1,0.5,137.33333333333334,400.0,17.333333333333332,2.494438257849294,282.842712474619,12.256517540566822
44,27118961,sett24_3,44,14,2000,2000,0.35,0.3,8,5,0.05,0.75,400,0.22,1.0,670.2857142857143,302.85714285714283,211.0,7.477858473315658,387.0405768950657,231.041740199224
45,62237895,sett24_3,45,5,3500,1750,0.2,0.45,4,5,0.05,0.55,700,0.32,0.5,85.0,466.6666666666667,11.0,16.30950643030009,329.98316455372213,7.874007874011811
46,82288900,sett24_3,46,14,500,250,0.55,0.2,8,4,0.75,0.9,100,0.38,0.5,106.85714285714286,159.57142857142858,36.142857142857146,6.220440302022069,180.20056852840167,39.38610549575128
47,74625476,sett24_3,47,14,4000,2000,0.8,0.2,5,9,0.4,0.45,800,0.16,0.5,1874.428571428571,54.0,25.714285714285715,111.2472884329028,72.3957378382378,34.09111440878184
48,38773678,sett24_3,48,12,1500,1500,0.55,0.45,6,7,0.95,0.85,300,0.46,1.0,770.8333333333334,336.3333333333333,181.5,24.56567162163946,413.89558532986985,231.3386766914113
49,70330860,sett24_3,49,8,500,250,0.2,0.3,6,6,0.45,0.95,100,0.22,0.5,4.0,68.75,0.5,0.0,56.940209869651866,0.5
50,94035209,sett24_3,50,6,3500,3500,0.25,0.65,5,5,0.55,0.7,700,0.2,1.0,106.0,466.6666666666667,16.333333333333332,28.331372481167705,329.98316455372213,13.912424503139473
51,9020532,sett24_3,51,4,2500,2500,0.15,0.5,2,1,0.25,0.9,500,0.5,1.0,48.666666666666664,166.66666666666666,5.666666666666667,10.208928554075705,235.70226039551585,8.013876853447538
52,91556725,sett24_3,52,5,2000,1000,0.35,0.4,4,1,0.05,0.2,400,0.04,0.5,344.3333333333333,266.6666666666667,64.66666666666667,53.01781671182707,188.56180831641268,46.082052423427875
53,67168372,sett24_3,53,11,4000,4000,0.35,0.75,10,1,0.9,0.35,800,0.5,1.0,814.3333333333334,666.6666666666666,153.5,134.86618882762608,298.14239699997194,70.95479781757773
54,45533157,sett24_3,54,4,500,500,0.85,0.65,3,1,0.65,0.9,100,0.12,1.0,422.0,66.66666666666667,58.666666666666664,4.242640687119285,47.14045207910317,41.49163235588057
55,12470793,sett24_3,55,4,1500,1500,0.65,0.9,3,9,0.8,0.6,300,0.38,1.0,918.0,200.0,122.0,38.37533930360313,141.4213562373095,86.57944328765345
56,73497462,sett24_3,56,9,500,500,0.85,0.05,3,3,0.05,0.6,100,0.16,1.0,391.2,51.6,46.6,117.46386678464148,56.173303267655534,50.456317741190745
57,65852804,sett24_3,57,5,2500,1250,0.35,0.3,4,9,0.1,0.35,500,0.5,0.5,455.6666666666667,333.3333333333333,131.66666666666666,53.099487337973,235.70226039551585,93.17486547108912
58,59483816,sett24_3,58,4,2500,2500,0.05,0.45,2,1,0.05,0.3,500,0.18,1.0,13.333333333333334,166.66666666666666,1.0,0.4714045207910317,235.70226039551585,1.4142135623730951
59,20072739,sett24_3,59,4,2000,2000,0.2,0.75,2,8,0.4,0.55,400,0.12,1.0,64.33333333333333,133.33333333333334,6.666666666666667,31.05192783422991,188.56180831641268,9.428090415820632
60,38027340,sett24_3,60,8,1500,750,0.75,0.25,7,8,0.8,0.2,300,0.1,0.5,750.0,225.0,202.75,0.0,129.9038105676658,117.79298578438362
61,25037525,sett24_3,61,4,1000,500,0.55,0.4,2,7,0.65,0.15,200,0.12,0.5,342.0,66.66666666666667,36.333333333333336,71.47493733237313,94.28090415820634,51.383092766222454
62,1257809,sett24_3,62,11,3500,1750,0.1,0.1,9,3,0.1,0.95,700,0.2,0.5,5.0,646.6666666666666,0.0,0.0,385.9648803827738,0.0
63,51437820,sett24_3,63,11,1000,500,0.35,0.65,10,1,0.45,0.55,200,0.16,0.5,78.5,166.66666666666666,12.833333333333334,2.5,74.53559924999298,5.7566386797235145
64,73437223,sett24_3,64,9,3000,3000,0.75,0.75,8,4,0.8,0.55,600,0.1,1.0,2167.4,480.0,343.8,31.95371652875452,240.0,172.46959152267974
65,3338028,sett24_3,65,4,2000,1000,0.1,0.1,1,5,0.05,0.6,400,0.16,0.5,4.333333333333333,0.0,0.0,3.6817870057290873,0.0,0.0
66,42386820,sett24_3,66,7,1500,1500,0.55,0.15,4,3,0.3,0.4,300,0.04,1.0,858.25,196.5,130.75,33.199209327934305,166.94535033956473,118.26744057431868
67,86395125,sett24_3,67,9,2000,1000,0.7,0.8,8,1,0.4,0.2,400,0.14,0.5,855.8,320.0,218.0,89.21300353648004,160.0,178.45447598757505
68,39395590,sett24_3,68,9,1000,1000,0.15,0.75,8,10,0.05,0.95,200,0.42,1.0,54.0,160.0,10.4,0.0,80.0,5.2
69,36945030,sett24_3,69,9,3500,1750,0.15,0.75,8,9,0.15,0.1,700,0.14,0.5,22.6,560.0,0.0,0.4898979485566356,280.0,0.0
70,81321179,sett24_3,70,9,3000,3000,0.2,0.65,8,7,0.2,0.2,600,0.02,1.0,195.4,480.0,2.0,1.743559577416269,240.0,1.6733200530681511
71,69687190,sett24_3,71,31,1000,500,0.5,0.3,10,0,0.05,0.8,200,0.18,0.5,270.625,40.25,19.3125,34.72548595772275,28.815143588051058,14.399300113199947
72,97531572,sett24_3,72,4,4000,4000,0.7,0.65,2,1,0.2,0.5,800,0.36,1.0,2752.6666666666665,266.6666666666667,147.33333333333334,415.3202245122297,377.12361663282536,208.36079818963597
73,4760305,sett24_3,73,6,500,500,0.65,0.75,5,1,0.05,0.5,100,0.02,1.0,362.3333333333333,66.66666666666667,55.0,28.662790435607548,47.14045207910317,38.99572626156188
74,80543472,sett24_3,74,4,4000,2000,0.9,0.9,3,2,0.15,0.15,800,0.44,0.5,1723.3333333333333,533.3333333333334,264.3333333333333,391.2657522565563,377.12361663282536,373.82378498728815
75,72507610,sett24_3,75,11,1500,1500,0.7,0.85,10,7,0.4,0.55,300,0.46,1.0,1039.6666666666667,250.0,175.0,18.7409237291608,111.80339887498948,78.49416114166284
76,33576234,sett24_3,76,5,4000,4000,0.45,0.7,4,5,0.35,0.3,800,0.22,1.0,1437.0,533.3333333333334,236.33333333333337,51.32250968142536,377.12361663282536,167.53175486721582
77,53450479,sett24_3,77,8,4000,2000,0.95,0.5,7,4,0.5,0.95,800,0.44,0.5,2000.0,600.0,447.5,0.0,346.41016151377545,258.7725835555228
78,66381408,sett24_3,78,6,1000,1000,0.3,0.6,5,8,0.15,0.7,200,0.16,1.0,146.66666666666666,133.33333333333334,19.0,6.128258770283411,94.28090415820634,13.4412301024373
79,24136684,sett24_3,79,8,1000,1000,0.7,0.3,4,8,0.2,0.85,200,0.08,1.0,713.5,250.5,194.5,50.85518655948477,251.18767883795576,209.47613229196304
80,13103936,sett24_3,80,5,4000,4000,0.45,0.8,4,0,0.45,0.4,800,0.42,1.0,1235.0,533.3333333333334,209.0,13.880441875771345,377.12361663282536,147.8535311268103
81,56000903,sett24_3,81,8,1000,500,0.2,0.05,7,9,0.95,0.95,200,0.06,0.5,100.75,150.0,17.0,23.29565410114084,86.60254037844386,9.974968671630002
82,6790084,sett24_3,82,6,3000,3000,0.75,0.65,5,2,0.9,0.35,600,0.12,1.0,2258.6666666666665,400.0,298.6666666666667,12.710450643291743,282.842712474619,211.24603875313
83,4173007,sett24_3,83,7,4000,2000,0.05,0.85,6,1,0.85,0.6,800,0.14,0.5,0.5,600.0,0.0,0.8660254037844386,346.41016151377545,0.0
84,65896942,sett24_3,84,12,500,500,0.3,0.15,7,2,0.2,0.5,100,0.48,1.0,74.83333333333333,74.5,30.166666666666668,1.0671873729054748,91.62013970738091,25.425818024642236
85,27651354,sett24_3,85,7,4000,4000,0.6,0.5,6,6,0.5,0.1,800,0.2,1.0,2398.75,600.0,302.25,237.4882891849617,346.41016151377545,302.7064378238428
86,4641198,sett24_3,86,5,500,500,0.3,0.8,4,10,0.3,0.3,100,0.04,1.0,70.66666666666667,66.66666666666667,15.0,2.357022603955158,47.14045207910317,10.614455552060438
87,53278923,sett24_3,87,9,500,500,0.65,0.25,8,1,0.55,0.55,100,0.04,1.0,294.4,80.0,45.4,7.059745037889116,40.0,22.878811157925146
88,35178998,sett24_3,88,8,1500,1500,0.7,0.4,7,7,0.7,0.45,300,0.32,1.0,993.0,225.0,162.25,36.0416425818802,129.9038105676658,94.0009973351347
89,50125811,sett24_3,89,4,1000,1000,0.5,0.6,2,7,0.7,0.7,200,0.24,1.0,409.0,66.66666666666667,29.333333333333332,27.067816067549053,94.28090415820634,41.48359782961079
90,86635819,sett24_3,90,9,1000,1000,0.15,0.55,8,9,0.1,0.65,200,0.08,1.0,60.0,160.0,11.2,0.0,80.0,5.6000000000000005
91,91105955,sett24_3,91,12,1500,750,0.15,0.1,10,6,0.4,0.85,300,0.32,0.5,0.0,362.5,0.0,0.0,195.6559480312316,0.0
92,8601303,sett24_3,92,21,3000,3000,0.5,0.15,7,6,0.75,0.9,600,0.14,1.0,878.0909090909091,103.27272727272728,28.545454545454547,23.639160673665465,102.75220936274616,30.44328149903936
93,96917407,sett24_3,93,9,2000,2000,0.05,0.7,8,4,0.95,0.75,400,0.32,1.0,0.6,320.0,0.0,0.4898979485566356,160.0,0.0
94,12029785,sett24_3,94,4,4000,4000,0.4,0.45,3,6,0.35,0.25,800,0.24,1.0,1093.0,533.3333333333334,182.33333333333337,42.833009077890694,377.12361663282536,128.93495345414377
95,56647402,sett24_3,95,21,3500,3500,0.45,0.4,6,3,0.85,0.6,700,0.36,1.0,716.6363636363636,103.27272727272728,23.818181818181817,91.32984449711806,109.26206270754474,28.95707852484803
96,19958313,sett24_3,96,7,1000,500,0.2,0.9,6,10,0.15,0.6,200,0.5,0.5,14.0,150.0,0.0,0.7071067811865476,86.60254037844386,0.0
97,51732007,sett24_3,97,18,2500,2500,0.35,0.15,5,7,0.15,0.5,500,0.34,1.0,704.2222222222222,22.77777777777778,21.88888888888889,6.988526752673951,25.112094376029596,24.3376454829616
98,47145261,sett24_3,98,11,3000,3000,0.15,0.8,10,6,0.95,0.3,600,0.42,1.0,87.16666666666667,500.0,15.666666666666666,55.70582455083929,223.60679774997897,10.57775443508162
99,27877629,sett24_3,99,12,2500,2500,0.85,0.25,8,1,0.95,0.95,500,0.26,1.0,2104.0,1214.1666666666667,1022.8333333333334,11.902380714238085,1124.0553688418654,947.2569902384228
100,63548535,sett24_3,100,10,2000,1000,0.1,0.5,9,4,0.85,0.1,400,0.06,0.5,0.0,320.0,0.0,0.0,160.0,0.0
101,85754648,sett24_3,101,9,3000,1500,0.6,0.1,2,10,0.75,0.7,600,0.34,0.5,900.0,122.8,56.8,64.62507253380842,131.16310456831982,63.91056250730391
102,78489845,sett24_3,102,8,500,250,0.3,0.2,6,3,0.5,0.7,100,0.2,0.5,12.25,69.5,1.75,0.82915619758885,57.24290349030175,1.299038105676658
103,33093807,sett24_3,103,4,2500,2500,0.95,0.4,3,5,0.5,0.2,500,0.3,1.0,2484.0,333.3333333333333,331.3333333333333,8.524474568362947,235.70226039551585,234.28804683314277
104,75358836,sett24_3,104,24,1500,1500,0.65,0.15,7,10,0.05,0.5,300,0.22,1.0,1057.4166666666667,32.5,23.75,129.7217909819147,32.09750769140807,24.508926945094924
105,71508440,sett24_3,105,5,2000,1000,0.35,0.1,4,10,0.75,0.05,400,0.28,0.5,258.3333333333333,266.6666666666667,28.0,41.82768886223043,188.56180831641268,39.59797974644666
106,51806389,sett24_3,106,19,3500,3500,0.45,0.25,7,4,0.8,0.5,700,0.14,1.0,679.1,180.5,39.0,68.62863833706741,210.2433114274982,47.301162776405405
107,31909449,sett24_3,107,6,2500,2500,0.75,0.5,5,1,0.05,0.95,500,0.4,1.0,1529.0,333.3333333333333,189.33333333333337,728.5277391195661,235.70226039551585,192.8476658459267
108,4970198,sett24_3,108,8,3500,3500,0.7,0.65,7,2,0.95,0.25,700,0.3,1.0,2491.5,525.0,385.0,18.364367672206956,303.10889132455355,222.37018685066576
109,69630962,sett24_3,109,12,500,500,0.3,0.1,7,6,0.2,0.7,100,0.46,1.0,64.66666666666667,75.33333333333333,26.833333333333332,0.4714045207910317,93.71706829008733,21.70573400944757
110,37604767,sett24_3,110,4,500,250,0.35,0.65,1,0,0.95,0.75,100,0.46,0.5,153.33333333333334,0.0,0.0,11.08552609887726,0.0,0.0
111,12729969,sett24_3,111,14,2000,1000,0.7,0.2,9,8,0.95,0.95,400,0.1,0.5,1000.0,887.1428571428571,531.7142857142857,0.0,856.4098532447498,520.7348418439121
112,20648171,sett24_3,112,11,4000,2000,0.6,0.5,10,7,0.05,0.15,800,0.06,0.5,1542.0,666.6666666666666,301.0,238.27295272439127,298.14239699997194,302.28463407854525
113,48578269,sett24_3,113,8,500,250,0.05,0.65,7,10,0.2,0.9,100,0.24,0.5,0.0,75.0,0.0,0.0,43.30127018922193,0.0
114,11693703,sett24_3,114,5,4000,4000,0.65,0.6,4,2,0.55,0.55,800,0.22,1.0,2305.6666666666665,533.3333333333334,309.0,29.634814361190493,377.12361663282536,218.54213933854192
115,2620853,sett24_3,115,4,500,500,0.75,0.7,3,9,0.4,0.6,100,0.22,1.0,355.6666666666667,66.66666666666667,48.333333333333336,11.897712198383164,47.14045207910317,34.4705993887867
116,46457885,sett24_3,116,8,2000,1000,0.15,0.1,4,2,0.9,0.35,400,0.36,0.5,23.5,103.5,5.5,22.20923231451281,83.82571204588722,5.5901699437494745
117,28337345,sett24_3,117,200,2500,2500,0.45,0.3,5,7,0.15,0.75,500,0.4,1.0,1124.52,523.52,522.56,2.6437851652507622,350.0427539601413,350.019180045894
118,3011771,sett24_3,118,4,2500,1250,0.9,0.7,1,1,0.45,0.2,500,0.06,0.5,1250.0,0.0,0.0,0.0,0.0,0.0
119,87772723,sett24_3,119,4,500,250,0.9,0.7,3,8,0.55,0.45,100,0.4,0.5,250.0,66.66666666666667,49.666666666666664,0.0,47.14045207910317,35.1789078220964
120,95185677,sett24_3,120,6,4000,4000,0.7,0.95,5,5,0.6,0.1,800,0.12,1.0,2972.3333333333335,533.3333333333334,249.0,322.11937055832095,377.12361663282536,352.13917703090067
121,89653760,sett24_3,121,11,2500,1250,0.7,0.55,10,0,0.7,0.55,500,0.12,0.5,946.8333333333334,416.6666666666667,162.83333333333334,22.85035861619876,186.33899812498245,73.23573050241407
122,16193651,sett24_3,122,4,4000,4000,0.25,0.55,2,8,0.6,0.3,800,0.16,1.0,278.0,266.6666666666667,26.333333333333332,120.83321839074992,377.12361663282536,37.2409571424915
123,31780126,sett24_3,123,12,500,500,0.25,0.3,7,5,0.9,0.85,100,0.24,1.0,14.666666666666666,129.16666666666666,6.833333333333333,9.3392838174146,107.69465580468184,8.112062349091971
124,48295335,sett24_3,124,10,500,250,0.9,0.35,9,3,0.35,0.3,100,0.44,0.5,250.0,80.0,80.0,0.0,40.0,40.0
125,15781482,sett24_3,125,7,3500,1750,0.65,0.7,6,1,0.15,0.55,700,0.44,0.5,1302.0,525.0,221.5,368.227511193827,303.10889132455355,138.91094269351137
126,10850647,sett24_3,126,200,1500,750,0.65,0.05,8,9,0.2,0.4,300,0.26,0.5,592.17,669.63,343.51,116.96145134188444,73.2987933052107,63.25290428114744
127,51168789,sett24_3,127,11,2000,2000,0.2,0.15,10,10,0.6,0.15,400,0.28,1.0,10.5,333.3333333333333,0.1666666666666666,3.4034296427770228,149.07119849998597,0.372677996249965
128,9633722,sett24_3,128,11,3500,1750,0.9,0.2,10,5,0.15,0.2,700,0.42,0.5,1750.0,583.3333333333334,466.6666666666667,0.0,260.87459737497545,329.9831645537222
129,38407020,sett24_3,129,200,500,500,0.65,0.15,10,3,0.55,0.2,100,0.44,1.0,285.34,392.1,177.62,88.7233024633326,124.73944845156242,174.82384162350397
130,22505757,sett24_3,130,4,4000,2000,0.15,0.1,1,3,0.15,0.25,800,0.2,0.5,20.666666666666668,0.0,0.0,10.873004286866728,0.0,0.0
131,63686149,sett24_3,131,8,3500,3500,0.05,0.55,7,7,0.1,0.6,700,0.44,1.0,4.0,525.0,0.75,0.0,303.10889132455355,0.4330127018922193
132,56516233,sett24_3,132,6,4000,2000,0.95,0.65,5,5,0.15,0.5,800,0.14,0.5,2000.0,533.3333333333334,395.6666666666667,0.0,377.12361663282536,285.80451749792593
133,1637180,sett24_3,133,4,1000,1000,0.5,0.15,1,2,0.8,0.55,200,0.14,1.0,435.6666666666667,0.0,0.0,17.13346303452853,0.0,0.0
134,16128965,sett24_3,134,9,1000,1000,0.25,0.05,8,9,0.75,0.05,200,0.16,1.0,21.6,160.0,0.8,9.329523031752482,80.0,1.6
135,86339973,sett24_3,135,18,3000,1500,0.6,0.15,4,9,0.1,0.85,600,0.18,0.5,1101.4444444444443,84.22222222222223,42.111111111111114,260.79626407988417,62.7920337795555,40.646017829943666
136,83888253,sett24_3,136,200,2000,1000,0.45,0.3,7,1,0.4,0.75,400,0.5,0.5,405.01,362.37,360.02,1.1090085662428402,32.197097695289244,31.964348890599982
137,19339351,sett24_3,137,9,4000,2000,0.15,0.55,8,0,0.4,0.85,800,0.48,0.5,2.0,640.0,0.0,0.0,320.0,0.0
138,42901468,sett24_3,138,4,2000,2000,0.25,0.4,2,5,0.4,0.6,400,0.46,1.0,117.0,133.33333333333334,9.333333333333334,33.0252428706689,188.56180831641268,13.199326582148888
139,66608658,sett24_3,139,4,2500,1250,0.2,0.85,1,0,0.45,0.8,500,0.08,0.5,37.0,0.0,0.0,7.788880963698615,0.0,0.0
140,93425553,sett24_3,140,8,500,500,0.95,0.65,7,10,0.45,0.55,100,0.44,1.0,473.0,75.0,70.0,4.301162633521313,43.30127018922193,40.441315507782384
141,43639470,sett24_3,141,10,1500,750,0.45,0.65,9,4,0.65,0.45,300,0.3,0.5,188.0,240.0,38.6,12.116104984688768,120.0,19.7038067388005
142,24184554,sett24_3,142,6,3500,1750,0.85,0.3,5,5,0.05,0.25,700,0.38,0.5,1750.0,466.6666666666667,435.0,0.0,329.98316455372213,307.68923716416646
143,95363704,sett24_3,143,5,3000,1500,0.75,0.95,4,2,0.05,0.35,600,0.1,0.5,1494.0,400.0,358.6666666666667,8.48528137423857,282.842712474619,253.66294346807717
144,36989697,sett24_3,144,7,1000,1000,0.25,0.3,6,2,0.15,0.05,200,0.32,1.0,122.75,150.0,1.25,4.02336923485777,86.60254037844386,2.165063509461097
145,31970696,sett24_3,145,5,500,250,0.35,0.6,4,4,0.35,0.15,100,0.34,0.5,51.333333333333336,66.66666666666667,10.666666666666666,4.784233364802441,47.14045207910317,7.586537784494029
146,39299790,sett24_3,146,4,500,250,0.55,0.5,1,0,0.1,0.55,100,0.46,0.5,81.66666666666667,0.0,0.0,58.40281576164705,0.0,0.0
147,43987680,sett24_3,147,7,2500,2500,0.05,0.7,6,8,0.5,0.3,500,0.36,1.0,0.0,375.0,0.0,0.0,216.50635094610965,0.0
148,75955862,sett24_3,148,7,3000,3000,0.3,0.55,6,3,0.85,0.15,600,0.44,1.0,365.75,450.0,43.25,58.14367979411004,259.8076211353316,43.66563293941816
149,33812389,sett24_3,149,4,3000,3000,0.95,0.95,1,5,0.35,0.4,600,0.12,1.0,2848.0,0.0,0.0,21.602468994692867,0.0,0.0
150,56454708,sett24_3,150,7,2500,1250,0.15,0.75,6,8,0.15,0.55,500,0.4,0.5,19.75,375.0,2.75,0.4330127018922193,216.50635094610965,1.6393596310755
