Unnamed: 0,seed,n_exp,n_sim,num_weeks,num_agents,capacity,threshold,contagious_threshold,contagious_duration,SIR_AgentsRecoveryTime,people_memory_weight,contagious_thresholdNotPresent,num_contagious_agents,contagiousness,capacity_pct,mean_attendance,mean_contagious,mean_present_contagious,std_attendance,std_contagious,std_present_contagious
19,80650889,sett24_2,19,5,4000,4000,0.8,0.4,4,9,0.7,0.05,800,0.28,1.0,3343.3333333333335,533.3333333333334,259.0,386.0926774176837,377.12361663282536,366.2813126546316
20,74992455,sett24_2,20,4,4000,4000,0.7,0.05,2,2,0.9,0.15,800,0.04,1.0,2772.3333333333335,266.6666666666667,193.0,20.33606539022619,377.12361663282536,272.94321753800733
21,18206262,sett24_2,21,6,4000,4000,0.35,0.55,5,1,0.4,0.2,800,0.12,1.0,711.3333333333334,533.3333333333334,96.0,3.681787005729087,377.12361663282536,68.00490178411161
22,75495970,sett24_2,22,4,3500,1750,0.55,0.85,2,6,0.7,0.65,700,0.34,0.5,1149.3333333333333,233.33333333333337,92.66666666666669,173.37691759734213,329.98316455372213,131.0504567799068
23,65416917,sett24_2,23,10,1500,750,0.65,0.25,9,3,0.95,0.1,300,0.18,0.5,721.8,240.0,85.0,41.54226763189511,120.0,104.18445181503812
24,17082420,sett24_2,24,8,3500,3500,0.9,0.05,5,8,0.25,0.85,700,0.04,1.0,3155.0,1593.5,1436.75,134.17153200288055,1510.759659906234,1379.194035478692
25,62662317,sett24_2,25,4,500,250,0.35,0.95,2,2,0.85,0.95,100,0.4,0.5,114.33333333333331,33.333333333333336,7.0,19.567546828585563,47.14045207910317,9.899494936611664
26,76576534,sett24_2,26,4,1500,1500,0.6,0.45,3,6,0.35,0.05,300,0.18,1.0,891.3333333333334,200.0,69.33333333333333,133.89133238895224,141.4213562373095,98.0521403245346
27,70451322,sett24_2,27,11,3500,1750,0.2,0.7,10,8,0.35,0.05,700,0.04,0.5,36.833333333333336,583.3333333333334,0.5,1.2133516482134197,260.87459737497545,1.118033988749895
28,57700963,sett24_2,28,24,3500,3500,0.4,0.05,9,10,0.85,0.95,700,0.5,1.0,330.8333333333333,135.66666666666666,16.166666666666668,77.83725900164323,165.6237368924582,23.64259339036693
29,29544247,sett24_2,29,10,4000,4000,0.05,0.1,8,2,0.45,0.55,800,0.28,1.0,0.2,601.6,0.0,0.4000000000000001,431.834042196768,0.0
30,74805798,sett24_2,30,11,1500,750,0.2,0.6,10,7,0.15,0.8,300,0.16,0.5,20.0,250.0,5.0,0.0,111.80339887498948,2.23606797749979
31,80241652,sett24_2,31,5,4000,4000,0.15,0.65,4,0,0.1,0.75,800,0.4,1.0,121.0,533.3333333333334,18.333333333333332,5.0990195135927845,377.12361663282536,13.02134998974974
32,18868462,sett24_2,32,4,4000,2000,0.65,0.2,3,5,0.9,0.1,800,0.34,0.5,1992.0,533.3333333333334,182.0,11.31370849898476,377.12361663282536,257.3868683519033
33,66770005,sett24_2,33,8,4000,4000,0.05,0.95,7,1,0.45,0.5,800,0.4,1.0,0.0,600.0,0.0,0.0,346.41016151377545,0.0
34,32153161,sett24_2,34,9,3500,1750,0.95,0.85,8,1,0.65,0.05,700,0.12,0.5,1750.0,560.0,140.0,0.0,280.0,280.0
35,99681806,sett24_2,35,8,3000,1500,0.45,0.4,7,2,0.1,0.4,600,0.46,0.5,719.75,450.0,224.25,115.82179199097206,259.8076211353316,130.92435793235725
36,23346390,sett24_2,36,11,1500,1500,0.45,0.85,10,1,0.6,0.75,300,0.04,1.0,358.5,250.0,62.0,7.135591542869215,111.80339887498948,27.898626011567902
37,73220925,sett24_2,37,18,1000,1000,0.6,0.05,6,9,0.35,0.45,200,0.12,1.0,606.6666666666666,58.0,35.55555555555556,10.883218478209672,47.66550115125194,26.911835938490835
38,96632185,sett24_2,38,4,500,500,0.45,0.2,1,8,0.5,0.5,100,0.12,1.0,139.0,0.0,0.0,4.546060565661952,0.0,0.0
39,8858444,sett24_2,39,7,3000,3000,0.2,0.55,6,7,0.65,0.6,600,0.04,1.0,32.5,450.0,4.75,15.190457530963313,259.8076211353316,3.418698582794336
40,89841451,sett24_2,40,4,500,250,0.15,0.45,1,0,0.85,0.4,100,0.44,0.5,20.0,0.0,0.0,12.569805089976535,0.0,0.0
41,24429980,sett24_2,41,10,4000,4000,0.1,0.2,8,0,0.25,0.75,800,0.38,1.0,8.0,736.0,5.0,0.0,481.06548410793306,2.756809750418044
42,15367343,sett24_2,42,22,3500,1750,0.25,0.2,9,6,0.95,0.75,700,0.16,0.5,115.45454545454544,362.3636363636364,23.90909090909091,81.5947454150011,380.54154539103223,37.191041309958074
43,95399811,sett24_2,43,11,4000,2000,0.25,0.7,10,0,0.55,0.95,800,0.08,0.5,42.166666666666664,666.6666666666666,8.0,4.13991411612474,298.14239699997194,3.651483716701107
44,65778402,sett24_2,44,5,2000,2000,0.2,0.45,4,7,0.15,0.3,400,0.18,1.0,219.0,266.6666666666667,43.666666666666664,1.4142135623730951,188.56180831641268,30.879694874715906
45,47301904,sett24_2,45,4,2500,1250,0.85,0.85,3,7,0.15,0.4,500,0.08,0.5,889.3333333333334,333.3333333333333,140.66666666666666,510.0596914958963,235.70226039551585,178.14101779832242
46,9342239,sett24_2,46,11,1500,750,0.8,0.25,7,0,0.9,0.75,300,0.46,0.5,750.0,749.1666666666666,523.3333333333334,0.0,656.4300969807998,468.2074563932341
47,22649178,sett24_2,47,4,2000,1000,0.75,0.95,2,7,0.05,0.5,400,0.16,0.5,677.3333333333334,133.33333333333334,1.3333333333333333,456.3195761257187,188.56180831641268,1.8856180831641267
48,58801057,sett24_2,48,7,2000,2000,0.9,0.45,6,4,0.45,0.4,400,0.1,1.0,1798.75,300.0,279.75,19.240257274787155,173.20508075688772,161.51838130689646
49,83379382,sett24_2,49,7,3000,3000,0.25,0.1,4,9,0.45,0.45,600,0.16,1.0,101.0,498.25,43.25,10.88577052853862,520.2534838903051,40.69628361410904
50,65672031,sett24_2,50,200,2500,1250,0.55,0.1,3,1,0.55,0.45,500,0.34,0.5,643.15,847.99,541.13,16.77162782797186,21.40443645602472,18.609489514761012
51,10853711,sett24_2,51,5,500,500,0.2,0.7,4,1,0.65,0.6,100,0.16,1.0,7.666666666666667,66.66666666666667,0.6666666666666666,3.0912061651652345,47.14045207910317,0.4714045207910317
52,70363236,sett24_2,52,10,4000,2000,0.4,0.55,9,8,0.55,0.2,800,0.28,0.5,462.0,640.0,114.6,23.740261161158273,320.0,57.56248778501499
53,20621423,sett24_2,53,9,2000,2000,0.25,0.85,8,2,0.5,0.6,400,0.04,1.0,54.6,320.0,5.0,3.7735924528226414,160.0,2.5298221281347035
54,21572578,sett24_2,54,4,1500,1500,0.1,0.1,1,10,0.4,0.65,300,0.3,1.0,8.0,0.0,0.0,4.546060565661952,0.0,0.0
55,66813167,sett24_2,55,200,3500,3500,0.65,0.1,7,6,0.25,0.65,700,0.46,1.0,2328.64,1843.8,1405.82,28.25828020244686,162.93409710677506,120.14119859565244
56,4316834,sett24_2,56,13,1000,1000,0.95,0.15,7,10,0.75,0.3,200,0.08,1.0,857.1428571428571,628.5714285714286,485.7142857142857,277.0102775666474,345.2298849598449,318.15796359028695
57,68382369,sett24_2,57,6,3000,3000,0.35,0.5,5,3,0.95,0.75,600,0.32,1.0,904.6666666666666,400.0,125.33333333333331,17.172329163188344,282.842712474619,88.68420879101808
58,41715662,sett24_2,58,5,1500,750,0.9,0.95,4,1,0.1,0.65,300,0.32,0.5,750.0,200.0,175.0,0.0,141.4213562373095,123.82514553460724
59,67923917,sett24_2,59,9,1000,500,0.75,0.75,8,6,0.95,0.45,200,0.36,0.5,500.0,160.0,118.0,0.0,80.0,59.11345024611573
60,54423047,sett24_2,60,10,2000,2000,0.85,0.45,7,2,0.3,0.95,400,0.06,1.0,1704.8,1117.8,946.6,61.92059431239336,859.0477053109448,733.3821923117576
61,25342684,sett24_2,61,10,2000,2000,0.75,0.75,9,7,0.65,0.75,400,0.42,1.0,1426.0,320.0,228.0,24.470390270692455,160.0,114.46920983391124
62,94216123,sett24_2,62,21,2000,1000,0.5,0.3,8,6,0.3,0.95,400,0.04,0.5,499.1818181818182,305.27272727272725,156.36363636363637,13.244677708547904,222.75673274554703,124.82443869638576
63,2746573,sett24_2,63,8,4000,2000,0.8,0.55,7,5,0.75,0.25,800,0.28,0.5,2000.0,600.0,552.5,0.0,346.41016151377545,320.20969691750435
64,51484614,sett24_2,64,4,1500,750,0.6,0.9,2,10,0.2,0.4,300,0.04,0.5,383.0,100.0,7.333333333333333,216.2267328523465,141.4213562373095,10.370899457402697
65,49234683,sett24_2,65,200,2000,1000,0.5,0.1,6,4,0.9,0.95,400,0.48,0.5,237.58,399.62,166.48,11.966770658786771,25.02070342736191,11.279609922333307
66,85832699,sett24_2,66,6,4000,4000,0.35,0.75,5,5,0.25,0.8,800,0.28,1.0,826.6666666666666,533.3333333333334,106.0,28.015868519267592,377.12361663282536,75.06441678096665
67,89399458,sett24_2,67,10,2000,2000,0.5,0.1,6,3,0.55,0.75,400,0.02,1.0,694.8,574.4,275.6,20.023985617254123,401.39187834334666,180.55536546998545
68,18757280,sett24_2,68,4,2000,1000,0.85,0.4,3,10,0.55,0.8,400,0.16,0.5,1000.0,266.6666666666667,191.66666666666663,0.0,188.56180831641268,136.55849377545954
69,33802094,sett24_2,69,5,3000,1500,0.4,0.35,3,4,0.3,0.85,600,0.3,0.5,358.6666666666667,832.6666666666666,47.0,64.09541498595841,637.7043898930671,35.014282800023196
70,12612242,sett24_2,70,10,4000,2000,0.3,0.5,9,1,0.8,0.85,800,0.16,0.5,117.0,640.0,18.0,48.25349728258046,320.0,11.6619037896906
71,72360772,sett24_2,71,12,4000,4000,0.8,0.45,9,4,0.9,0.5,800,0.02,1.0,3137.1666666666665,2524.5,1986.5,24.148268859048446,1625.5999661663382,1277.9321513027728
72,12173734,sett24_2,72,11,2500,2500,0.15,0.2,5,2,0.95,0.8,500,0.14,1.0,61.0,303.6666666666667,19.666666666666668,38.55731664245668,252.6563322424796,20.27039439401436
73,8183594,sett24_2,73,9,2000,2000,0.95,0.75,8,0,0.05,0.2,400,0.24,1.0,1920.0,320.0,240.0,160.0,160.0,195.95917942265424
74,40662081,sett24_2,74,9,3500,1750,0.35,0.8,8,1,0.8,0.65,700,0.22,0.5,261.0,560.0,52.6,89.02134575482444,280.0,31.493491391079523
75,401129,sett24_2,75,9,2000,2000,0.6,0.1,5,5,0.95,0.7,400,0.04,1.0,1135.0,840.2,481.6,26.43482551483932,702.0770328105029,405.8958487099862
76,19380307,sett24_2,76,9,1500,750,0.1,0.15,8,1,0.75,0.35,300,0.46,0.5,0.2,240.0,0.0,0.4000000000000001,120.0,0.0
77,41447950,sett24_2,77,200,4000,4000,0.6,0.3,10,7,0.05,0.6,800,0.5,1.0,2538.42,2210.63,1623.8,348.75352844093203,225.75387726459985,275.87924894779604
78,4290572,sett24_2,78,4,4000,2000,0.85,0.95,3,6,0.7,0.05,800,0.06,0.5,2000.0,533.3333333333334,260.0,0.0,377.12361663282536,367.6955262170047
79,2431316,sett24_2,79,4,4000,2000,0.45,0.95,1,0,0.15,0.55,800,0.32,0.5,400.3333333333333,0.0,0.0,271.1178505537562,0.0,0.0
80,18912310,sett24_2,80,10,2000,1000,0.4,0.45,9,7,0.25,0.3,400,0.16,0.5,396.6,320.0,71.4,13.893883546366723,160.0,36.26348025217657
81,78713517,sett24_2,81,11,2000,2000,0.8,0.7,10,1,0.45,0.25,400,0.44,1.0,1701.8333333333333,333.3333333333333,329.3333333333333,139.56887984870488,149.07119849998597,147.29750695634857
82,79544940,sett24_2,82,4,1500,1500,0.6,0.65,2,10,0.25,0.4,300,0.06,1.0,839.6666666666666,100.0,46.333333333333336,133.37749268731798,141.4213562373095,65.5252283899534
83,28212115,sett24_2,83,11,3000,3000,0.9,0.4,7,0,0.65,0.85,600,0.5,1.0,2681.1666666666665,1444.0,1292.1666666666667,23.046450678768064,1369.9720191789806,1227.0568333301528
84,19999678,sett24_2,84,4,500,500,0.65,0.8,3,7,0.5,0.7,100,0.06,1.0,285.0,66.66666666666667,38.333333333333336,3.559026084010437,47.14045207910317,27.182510717166817
85,41694004,sett24_2,85,20,4000,2000,0.9,0.1,9,7,0.6,0.25,800,0.08,0.5,2000.0,1421.1,1364.5,0.0,1477.1908779842909,1410.5267987528632
86,47688174,sett24_2,86,4,3000,3000,0.25,0.65,2,7,0.2,0.5,600,0.5,1.0,222.66666666666663,200.0,10.0,44.28945196720722,282.842712474619,14.142135623730953
87,79841935,sett24_2,87,4,2000,1000,0.8,0.75,2,6,0.4,0.75,400,0.22,0.5,936.3333333333334,133.33333333333334,70.0,90.03826347108705,188.56180831641268,98.99494936611666
88,40867845,sett24_2,88,4,1500,1500,0.75,0.7,2,8,0.9,0.1,300,0.2,1.0,1159.0,100.0,78.66666666666667,9.273618495495704,141.4213562373095,111.25146690668346
89,39336320,sett24_2,89,4,2000,2000,0.7,0.75,2,1,0.25,0.25,400,0.22,1.0,1459.3333333333333,133.33333333333334,94.66666666666669,138.56486647856383,188.56180831641268,133.878883904653
90,89414424,sett24_2,90,12,3500,1750,0.65,0.35,3,5,0.5,0.85,700,0.22,0.5,1174.0,86.83333333333333,34.5,25.344295873693817,86.11313617690523,39.27997793617846
91,35436511,sett24_2,91,4,500,250,0.65,0.75,2,5,0.4,0.05,100,0.28,0.5,188.33333333333337,33.333333333333336,26.0,15.173075568988056,47.14045207910317,36.76955262170047
92,1521854,sett24_2,92,17,2500,1250,0.3,0.35,6,8,0.95,0.7,500,0.18,0.5,316.44444444444446,270.0,46.0,83.37213911281702,266.9606712607683,57.43402011583959
93,10132133,sett24_2,93,22,2500,1250,0.7,0.1,7,9,0.45,0.65,500,0.36,0.5,968.5454545454544,31.727272727272727,12.272727272727272,53.23936280672521,30.412589824523504,12.519736484962156
94,22485716,sett24_2,94,5,3500,3500,0.75,0.4,4,3,0.35,0.35,700,0.02,1.0,2581.3333333333335,466.6666666666667,380.3333333333333,43.05293898859352,329.98316455372213,269.02581453995987
95,64283447,sett24_2,95,5,2000,1000,0.5,0.65,4,10,0.5,0.8,400,0.28,0.5,383.0,266.6666666666667,50.666666666666664,5.887840577551898,188.56180831641268,35.97530016861877
96,95058004,sett24_2,96,4,1000,1000,0.1,0.5,1,0,0.35,0.45,200,0.06,1.0,6.0,0.0,0.0,4.96655480858378,0.0,0.0
97,66887663,sett24_2,97,6,1000,1000,0.95,0.1,5,0,0.9,0.2,200,0.02,1.0,998.0,133.33333333333334,133.33333333333334,0.816496580927726,94.28090415820634,94.28090415820634
98,42526761,sett24_2,98,12,500,250,0.3,0.1,10,0,0.3,0.9,100,0.24,0.5,32.5,113.33333333333331,3.8333333333333335,0.5,62.46776946731988,2.1147629234082532
99,21609957,sett24_2,99,8,3500,1750,0.8,0.65,7,2,0.35,0.2,700,0.28,0.5,1750.0,525.0,514.25,0.0,303.10889132455355,297.0743804167569
100,25585284,sett24_2,100,18,4000,2000,0.2,0.3,7,9,0.95,0.8,800,0.22,0.5,72.11111111111111,393.1111111111111,20.444444444444443,72.2932983592139,385.3669086999916,36.408518878328195
101,61553477,sett24_2,101,7,3500,3500,0.15,0.25,3,4,0.85,0.8,700,0.44,1.0,25.0,244.75,10.75,23.947860029656095,273.1532308064468,14.7542366796795
102,63032572,sett24_2,102,6,3500,1750,0.05,0.75,5,3,0.15,0.8,700,0.26,0.5,0.3333333333333333,466.6666666666667,0.0,0.4714045207910317,329.98316455372213,0.0
103,50711376,sett24_2,103,4,4000,4000,0.55,0.55,3,2,0.65,0.1,800,0.04,1.0,1914.6666666666667,533.3333333333334,164.0,179.74117193589478,377.12361663282536,231.9310242291876
104,72769966,sett24_2,104,5,1000,500,0.15,0.3,3,10,0.15,0.5,200,0.4,0.5,5.333333333333333,148.66666666666666,0.3333333333333333,0.9428090415820634,133.10730842277428,0.4714045207910317
105,70759880,sett24_2,105,4,1000,500,0.85,0.55,2,7,0.65,0.85,200,0.32,0.5,500.0,66.66666666666667,54.333333333333336,0.0,94.28090415820634,76.83893688893816
106,20673689,sett24_2,106,6,4000,4000,0.6,0.9,5,4,0.05,0.8,800,0.04,1.0,2682.0,533.3333333333334,376.6666666666667,159.90205335350348,377.12361663282536,266.3485602655955
107,85435482,sett24_2,107,200,1000,500,0.6,0.05,10,7,0.45,0.35,200,0.5,0.5,328.28,480.63,213.07,12.50446320319269,11.652171471446856,10.323037343727862
108,78590154,sett24_2,108,6,2500,1250,0.05,0.75,5,8,0.45,0.85,500,0.08,0.5,0.0,333.3333333333333,0.0,0.0,235.70226039551585,0.0
109,75772372,sett24_2,109,4,3000,3000,0.95,0.05,1,10,0.85,0.95,600,0.48,1.0,2863.0,0.0,0.0,8.602325267042627,0.0,0.0
110,82160241,sett24_2,110,4,2500,2500,0.85,0.35,2,10,0.2,0.1,500,0.14,1.0,2290.6666666666665,166.66666666666666,155.33333333333334,24.49943310001728,235.70226039551585,219.6745066886207
111,98005002,sett24_2,111,10,2500,2500,0.4,0.3,3,9,0.75,0.4,500,0.46,1.0,378.8,115.6,22.2,46.51623372544256,128.5124118519297,27.352513595646016
112,80648246,sett24_2,112,11,3500,1750,0.6,0.2,10,5,0.3,0.2,700,0.4,0.5,1249.6666666666667,583.3333333333334,336.5,242.3624466693542,260.87459737497545,240.3974140182599
113,99853416,sett24_2,113,9,2500,2500,0.95,0.6,8,3,0.8,0.5,500,0.16,1.0,2367.6,400.0,380.2,7.391887445030532,200.0,190.10670687800575
114,59819683,sett24_2,114,4,4000,4000,0.7,0.5,3,3,0.45,0.35,800,0.28,1.0,2807.6666666666665,533.3333333333334,410.3333333333333,190.16191930971763,377.12361663282536,291.5937051599175
115,56269525,sett24_2,115,4,1000,500,0.9,0.5,1,1,0.1,0.65,200,0.08,0.5,348.6666666666667,0.0,0.0,214.0176524391284,0.0,0.0
116,8724503,sett24_2,116,7,2500,1250,0.2,0.7,6,3,0.9,0.55,500,0.06,0.5,123.75,375.0,25.5,65.33901973553016,216.50635094610965,18.06239186818844
117,71284901,sett24_2,117,4,3500,1750,0.1,0.1,1,8,0.6,0.3,700,0.26,0.5,13.666666666666666,0.0,0.0,13.888444437333106,0.0,0.0
118,46187793,sett24_2,118,11,3500,1750,0.3,0.25,5,6,0.8,0.9,700,0.16,0.5,80.16666666666667,473.1666666666667,29.333333333333332,42.64354842437743,562.2316890946491,37.58841429069453
119,39176573,sett24_2,119,13,1000,1000,0.45,0.05,8,8,0.45,0.65,200,0.22,1.0,310.2857142857143,297.85714285714283,127.14285714285714,12.566557497856714,289.1235171397604,113.64534880989387
120,35807522,sett24_2,120,12,500,500,0.9,0.1,5,7,0.9,0.4,100,0.2,1.0,468.6666666666667,74.5,70.0,5.120763831912406,146.04308724939133,136.46855559676254
121,27799627,sett24_2,121,11,2500,2500,0.95,0.4,8,2,0.95,0.95,500,0.46,1.0,2369.8333333333335,1594.3333333333333,1511.6666666666667,12.29385573727335,1111.3882709876368,1053.4979301777903
122,53392659,sett24_2,122,9,3500,3500,0.85,0.5,8,8,0.9,0.55,700,0.26,1.0,2961.4,560.0,471.8,21.74948275247023,280.0,235.91049150048417
123,89600967,sett24_2,123,11,1500,750,0.75,0.95,10,7,0.7,0.9,300,0.08,0.5,630.5,250.0,100.5,19.771612647092464,111.80339887498948,45.14329038369563
124,8537554,sett24_2,124,6,3000,1500,0.05,0.95,5,7,0.3,0.65,600,0.34,0.5,0.0,400.0,0.0,0.0,282.842712474619,0.0
125,87888312,sett24_2,125,11,1500,750,0.7,0.05,6,10,0.85,0.6,300,0.22,0.5,665.6666666666666,529.1666666666666,256.1666666666667,52.14296586203061,592.7968782718824,293.85110553173394
126,44052950,sett24_2,126,12,4000,2000,0.2,0.15,6,6,0.8,0.75,800,0.38,0.5,6.5,271.1666666666667,3.0,5.188127472091127,359.20997418718144,4.0
127,60441207,sett24_2,127,5,1000,500,0.45,0.15,3,7,0.5,0.7,200,0.22,0.5,142.33333333333334,306.6666666666667,29.333333333333332,8.219218670625303,231.7086292931035,23.299976156401723
128,97261188,sett24_2,128,5,3000,3000,0.15,0.8,4,10,0.85,0.95,600,0.12,1.0,67.66666666666667,400.0,10.333333333333334,37.392809766347085,282.842712474619,9.030811456096044
129,35777329,sett24_2,129,9,3000,1500,0.6,0.8,8,6,0.7,0.05,600,0.1,0.5,966.0,480.0,98.2,193.04092830278248,240.0,196.4
130,25325540,sett24_2,130,7,2000,1000,0.4,0.55,6,6,0.75,0.8,400,0.16,0.5,248.5,300.0,40.5,48.71088174114691,173.20508075688772,25.243811122728676
131,88119197,sett24_2,131,4,4000,4000,0.5,0.3,2,6,0.85,0.8,800,0.4,1.0,1825.0,266.6666666666667,127.0,79.41032678436729,377.12361663282536,179.60512242138307
132,23879417,sett24_2,132,11,3000,3000,0.2,0.75,10,2,0.15,0.65,600,0.28,1.0,160.66666666666666,500.0,27.5,0.4714045207910317,223.60679774997897,12.298373876248844
133,28886886,sett24_2,133,8,3500,1750,0.25,0.75,7,7,0.9,0.45,700,0.24,0.5,276.5,525.0,49.0,96.50259063880098,303.10889132455355,31.51983502494897
134,38372489,sett24_2,134,4,1000,500,0.4,0.3,3,0,0.55,0.25,200,0.26,0.5,160.0,133.33333333333334,40.333333333333336,25.80697580112788,94.28090415820634,28.546258754675524
135,49519038,sett24_2,135,8,3000,1500,0.85,0.15,2,6,0.35,0.7,600,0.44,0.5,1500.0,34.25,16.75,0.0,38.963925623581616,20.656415468323637
136,53419990,sett24_2,136,5,3500,1750,0.95,0.65,4,2,0.95,0.9,700,0.24,0.5,1750.0,466.6666666666667,440.0,0.0,329.98316455372213,311.15376691704483
137,20235309,sett24_2,137,5,1000,500,0.65,0.35,4,5,0.45,0.3,200,0.2,0.5,353.0,133.33333333333334,83.66666666666667,44.594469014292194,94.28090415820634,59.19647136630884
138,98139449,sett24_2,138,5,2000,2000,0.45,0.95,4,9,0.85,0.9,400,0.06,1.0,758.0,266.6666666666667,101.0,54.41200847852123,188.56180831641268,71.5588336033132
139,12069641,sett24_2,139,11,1000,500,0.9,0.5,10,2,0.85,0.4,200,0.14,0.5,500.0,166.66666666666666,158.0,0.0,74.53559924999298,70.76957915187381
140,99128441,sett24_2,140,11,1000,500,0.3,0.8,10,2,0.5,0.85,200,0.08,0.5,33.166666666666664,166.66666666666666,7.5,2.034425935955617,74.53559924999298,3.4034296427770228
141,64169701,sett24_2,141,12,4000,4000,0.3,0.3,4,2,0.8,0.45,800,0.42,1.0,114.66666666666669,109.16666666666669,10.333333333333334,51.20763831912405,141.48665033218583,12.970050972229146
142,12661789,sett24_2,142,4,4000,2000,0.15,0.85,2,8,0.1,0.05,800,0.38,0.5,116.0,266.6666666666667,30.0,16.268579122549905,377.12361663282536,42.42640687119285
143,34655648,sett24_2,143,4,1000,1000,0.9,0.8,1,10,0.85,0.85,200,0.02,1.0,894.6666666666666,0.0,0.0,8.956685895029603,0.0,0.0
144,97853811,sett24_2,144,4,2000,2000,0.1,0.55,2,2,0.05,0.85,400,0.06,1.0,70.66666666666667,133.33333333333334,4.0,4.0276819911981905,188.56180831641268,5.656854249492381
145,20458054,sett24_2,145,4,1500,1500,0.35,0.75,3,7,0.55,0.35,300,0.4,1.0,263.6666666666667,200.0,45.333333333333336,47.366185782217634,141.4213562373095,32.0659043568433
146,46385812,sett24_2,146,200,2500,1250,0.55,0.05,10,3,0.9,0.25,500,0.36,0.5,556.33,1499.65,402.07,23.065149034853427,25.540702809437327,23.186744057758517
147,69435109,sett24_2,147,11,3000,1500,0.15,0.75,10,8,0.15,0.2,600,0.44,0.5,28.666666666666668,500.0,0.6666666666666666,0.7453559924999298,223.60679774997897,0.4714045207910317
148,77939777,sett24_2,148,4,4000,2000,0.5,0.95,1,2,0.6,0.45,800,0.08,0.5,877.3333333333334,0.0,0.0,110.24316557299846,0.0,0.0
149,52006327,sett24_2,149,8,4000,4000,0.7,0.55,7,6,0.9,0.15,800,0.42,1.0,2763.0,600.0,321.25,267.67984608483323,346.41016151377545,321.25953293248745
