Unnamed: 0,seed,n_exp,n_sim,num_weeks,num_agents,capacity,threshold,contagious_threshold,contagious_duration,SIR_AgentsRecoveryTime,people_memory_weight,contagious_thresholdNotPresent,num_contagious_agents,contagiousness,capacity_pct,mean_attendance,mean_contagious,mean_present_contagious,std_attendance,std_contagious,std_present_contagious
0,30318598,sett24_4,0,10,1500,1500,0.6,0.9,9,6,0.7,0.65,300,0.32,1.0,731.2,240.0,119.0,15.535765188750762,120.0,59.893238349583335
1,3952889,sett24_4,1,9,500,250,0.05,0.15,8,5,0.05,0.5,100,0.22,0.5,0.0,80.0,0.0,0.0,40.0,0.0
2,83755520,sett24_4,2,9,1500,1500,0.35,0.85,8,8,0.4,0.9,300,0.28,1.0,222.8,240.0,34.8,5.946427498927402,120.0,17.451647486698786
3,33398323,sett24_4,3,4,2500,2500,0.9,0.05,3,4,0.2,0.1,500,0.36,1.0,2290.0,333.3333333333333,165.33333333333334,250.11597310047992,235.70226039551585,233.81664231235172
4,78752536,sett24_4,4,14,500,500,0.45,0.05,9,5,0.55,0.65,100,0.3,1.0,135.42857142857142,161.14285714285714,55.0,4.499433070863891,152.7523004937158,49.62718149217365
5,87489910,sett24_4,5,9,1000,500,0.45,0.8,8,2,0.05,0.45,200,0.18,0.5,256.0,160.0,87.6,8.899438184514796,80.0,43.90261951182412
6,57045830,sett24_4,6,11,2500,2500,0.35,0.3,3,10,0.8,0.5,500,0.44,1.0,225.83333333333337,104.16666666666669,19.0,65.69225389817449,122.03062001900273,27.501515109777745
7,15450237,sett24_4,7,8,1500,750,0.05,0.55,7,10,0.2,0.1,300,0.2,0.5,0.0,225.0,0.0,0.0,129.9038105676658,0.0
8,77439340,sett24_4,8,10,4000,2000,0.4,0.45,9,6,0.3,0.4,800,0.22,0.5,712.8,640.0,196.6,3.1874754901018454,320.0,98.3129696428706
9,34357282,sett24_4,9,13,500,250,0.55,0.25,8,1,0.8,0.8,100,0.28,0.5,115.0,219.57142857142856,51.857142857142854,9.54687682663064,196.3159677246695,47.72668786636966
10,19979614,sett24_4,10,4,3500,3500,0.9,0.6,1,3,0.1,0.25,700,0.04,1.0,3142.6666666666665,0.0,0.0,128.1986306045774,0.0,0.0
11,32343666,sett24_4,11,4,2000,2000,0.7,0.85,1,2,0.7,0.9,400,0.08,1.0,1344.3333333333333,0.0,0.0,22.17105219775452,0.0,0.0
12,54327008,sett24_4,12,13,2500,2500,0.8,0.4,9,6,0.15,0.85,500,0.02,1.0,2020.2857142857144,1383.2857142857142,1095.571428571429,93.5089213249032,990.9759567914732,775.3586925035511
13,90319849,sett24_4,13,5,1500,750,0.45,0.9,4,7,0.2,0.2,300,0.4,0.5,343.6666666666667,200.0,81.0,25.90152290674988,141.4213562373095,57.52101065407897
14,15812745,sett24_4,14,4,2500,2500,0.4,0.65,2,10,0.8,0.5,500,0.44,1.0,778.6666666666666,166.66666666666666,61.333333333333336,83.84244483288614,235.70226039551585,86.73843182554982
15,82974259,sett24_4,15,6,4000,4000,0.8,0.7,5,1,0.15,0.45,800,0.5,1.0,3075.3333333333335,533.3333333333334,395.3333333333333,533.4068699303458,377.12361663282536,297.8728289425241
16,50108731,sett24_4,16,10,1500,1500,0.7,0.75,9,10,0.95,0.45,300,0.34,1.0,1035.0,240.0,173.2,17.7426040929735,120.0,86.74422170957557
17,83368094,sett24_4,17,11,3500,1750,0.25,0.05,10,6,0.5,0.25,700,0.18,0.5,46.5,583.3333333333334,7.5,5.057996968497839,260.87459737497545,3.8622100754188224
18,77345994,sett24_4,18,5,1500,750,0.65,0.65,4,9,0.8,0.15,300,0.3,0.5,723.0,200.0,137.33333333333334,27.65260686927485,141.4213562373095,97.98412569844612
19,89863169,sett24_4,19,19,4000,2000,0.55,0.3,6,6,0.9,0.85,800,0.28,0.5,1143.1,73.9,25.5,99.7140411376452,103.66238469184472,37.04389288398291
20,34918787,sett24_4,20,11,1000,1000,0.3,0.25,10,8,0.7,0.1,200,0.28,1.0,38.833333333333336,166.66666666666666,2.1666666666666665,9.753916592266355,74.53559924999298,3.387066905483596
21,38369885,sett24_4,21,7,3500,3500,0.25,0.95,6,9,0.8,0.45,700,0.08,1.0,170.0,525.0,32.25,66.36264009214823,303.10889132455355,21.26470079733077
22,10251600,sett24_4,22,14,1500,1500,0.15,0.25,10,7,0.1,0.5,300,0.5,1.0,65.0,232.57142857142856,37.142857142857146,0.0,219.947303521845,28.14974534991935
23,44674882,sett24_4,23,7,4000,2000,0.65,0.4,6,1,0.3,0.05,800,0.32,0.5,1573.25,600.0,178.75,269.9234845284863,346.41016151377545,309.6040818529368
24,62256960,sett24_4,24,9,3000,3000,0.05,0.9,8,0,0.1,0.6,600,0.04,1.0,5.0,480.0,0.0,0.0,240.0,0.0
25,16659721,sett24_4,25,11,2500,2500,0.75,0.45,10,7,0.5,0.25,500,0.02,1.0,1983.5,416.6666666666667,401.5,164.28811074856674,186.33899812498245,179.7245577729061
26,13088925,sett24_4,26,7,3500,3500,0.65,0.75,6,7,0.4,0.15,700,0.32,1.0,2390.0,525.0,297.0,262.2908690747735,303.10889132455355,297.04124292764465
27,58771386,sett24_4,27,7,4000,4000,0.1,0.85,6,8,0.95,0.6,800,0.2,1.0,77.0,600.0,17.25,56.83308895353129,346.41016151377545,13.589977924926885
28,49384574,sett24_4,28,4,1000,1000,0.8,0.45,3,6,0.1,0.55,200,0.4,1.0,770.6666666666666,133.33333333333334,88.0,138.0853198408707,94.28090415820634,64.5445582524197
29,88629223,sett24_4,29,9,1000,1000,0.3,0.15,6,7,0.4,0.75,200,0.3,1.0,93.6,253.2,48.4,1.3564659966250536,210.55203632356535,36.11426311030034
30,75915240,sett24_4,30,11,3000,3000,0.8,0.7,10,3,0.7,0.95,600,0.18,1.0,2327.0,500.0,385.6666666666667,20.534523775015252,223.60679774997897,172.55015373958827
31,58417128,sett24_4,31,4,500,250,0.7,0.75,3,5,0.5,0.2,100,0.42,0.5,219.0,66.66666666666667,48.0,30.23243291566195,47.14045207910317,36.08323710533743
32,74576178,sett24_4,32,4,2500,2500,0.65,0.75,2,9,0.85,0.5,500,0.1,1.0,1557.6666666666667,166.66666666666666,102.33333333333331,24.796953217863056,235.70226039551585,144.72118788284672
33,10729315,sett24_4,33,4,4000,4000,0.05,0.95,3,8,0.3,0.15,800,0.4,1.0,2.6666666666666665,533.3333333333334,0.0,3.7712361663282534,377.12361663282536,0.0
34,50777160,sett24_4,34,10,1500,750,0.55,0.85,9,1,0.65,0.45,300,0.04,0.5,340.0,240.0,69.4,19.44222209522358,120.0,34.79425239892359
35,79360864,sett24_4,35,11,3500,1750,0.45,0.3,10,2,0.7,0.2,700,0.22,0.5,563.5,583.3333333333334,149.83333333333334,59.362586421639904,260.87459737497545,106.46974009339722
36,46424981,sett24_4,36,9,2000,1000,0.45,0.85,8,10,0.6,0.85,400,0.32,0.5,252.2,320.0,31.8,11.54816002660164,160.0,16.678129391511508
37,14731353,sett24_4,37,8,500,500,0.25,0.4,4,9,0.85,0.55,100,0.38,1.0,20.25,57.0,3.5,11.233320969330483,58.966091951222275,4.5
38,29663721,sett24_4,38,8,500,250,0.05,0.95,7,5,0.8,0.65,100,0.2,0.5,0.0,75.0,0.0,0.0,43.30127018922193,0.0
39,35243016,sett24_4,39,4,3000,3000,0.15,0.35,3,8,0.4,0.15,600,0.1,1.0,52.333333333333336,400.0,1.6666666666666667,25.302612952464457,282.842712474619,2.357022603955158
40,1501559,sett24_4,40,4,3000,3000,0.85,0.35,2,10,0.7,0.1,600,0.14,1.0,2679.6666666666665,200.0,188.33333333333337,56.01388716698347,282.842712474619,266.34355424693285
41,81051023,sett24_4,41,12,500,250,0.9,0.05,5,5,0.55,0.35,100,0.38,0.5,250.0,79.0,65.33333333333333,0.0,143.61522667646815,115.09947388623846
42,28948739,sett24_4,42,9,3500,3500,0.85,0.8,8,6,0.95,0.45,700,0.16,1.0,2991.6,560.0,486.4,18.639742487491613,280.0,243.24522605798455
43,90336442,sett24_4,43,5,3500,1750,0.2,0.05,4,6,0.3,0.25,700,0.38,0.5,68.33333333333333,466.6666666666667,20.0,3.2998316455372216,329.98316455372213,14.165686240583852
44,75750304,sett24_4,44,4,3500,1750,0.1,0.45,1,9,0.25,0.95,700,0.04,0.5,5.333333333333333,0.0,0.0,2.6246692913372702,0.0,0.0
45,17959164,sett24_4,45,4,2500,1250,0.2,0.6,1,5,0.7,0.55,500,0.38,0.5,98.33333333333331,0.0,0.0,60.45567706087567,0.0,0.0
46,86531021,sett24_4,46,7,500,500,0.65,0.8,6,2,0.3,0.4,100,0.32,1.0,323.75,75.0,57.75,20.78911975048487,43.30127018922193,33.349475258240574
47,49909798,sett24_4,47,4,4000,4000,0.55,0.45,2,5,0.55,0.95,800,0.08,1.0,1752.6666666666667,266.6666666666667,129.33333333333334,108.49987199173198,377.12361663282536,182.90495406692023
48,96853293,sett24_4,48,6,2500,1250,0.35,0.95,5,5,0.75,0.1,500,0.38,0.5,248.0,333.3333333333333,32.0,26.28053779256937,235.70226039551585,45.254833995939045
49,64909713,sett24_4,49,7,500,250,0.45,0.85,6,10,0.2,0.8,100,0.32,0.5,114.0,75.0,16.5,11.640446726822816,43.30127018922193,9.86154146165801
50,44762820,sett24_4,50,4,500,250,0.1,0.85,2,0,0.7,0.8,100,0.5,0.5,2.6666666666666665,33.333333333333336,0.3333333333333333,3.7712361663282534,47.14045207910317,0.4714045207910317
51,97129879,sett24_4,51,16,500,500,0.6,0.05,10,9,0.1,0.45,100,0.16,1.0,320.625,232.75,155.0,8.557708513381371,182.9116931746027,124.49899597988733
52,25354390,sett24_4,52,4,500,250,0.45,0.3,2,0,0.3,0.9,100,0.3,0.5,53.666666666666664,33.333333333333336,2.3333333333333335,22.425184255405547,47.14045207910317,3.2998316455372216
53,35314652,sett24_4,53,4,2500,2500,0.85,0.75,2,0,0.6,0.75,500,0.46,1.0,2111.6666666666665,166.66666666666666,140.0,5.90668171555645,235.70226039551585,197.9898987322333
54,47632249,sett24_4,54,4,4000,4000,0.05,0.7,2,10,0.15,0.7,800,0.1,1.0,8.0,266.6666666666667,1.0,4.320493798938574,377.12361663282536,1.4142135623730951
55,337854,sett24_4,55,11,4000,4000,0.45,0.75,10,0,0.35,0.4,800,0.34,1.0,1592.3333333333333,666.6666666666666,257.8333333333333,14.89593531433622,298.14239699997194,115.37390904744836
56,2925417,sett24_4,56,7,1000,500,0.15,0.95,6,8,0.9,0.1,200,0.02,0.5,17.5,150.0,1.5,8.381527307120106,86.60254037844386,2.0615528128088303
57,72617520,sett24_4,57,6,2500,2500,0.7,0.75,5,2,0.9,0.25,500,0.22,1.0,1755.6666666666667,333.3333333333333,238.33333333333337,26.911377189252544,235.70226039551585,168.58693767773218
58,28434037,sett24_4,58,5,4000,2000,0.75,0.65,4,10,0.6,0.75,800,0.22,0.5,1793.0,533.3333333333334,238.66666666666663,133.18658591114448,377.12361663282536,169.001643647497
59,64254855,sett24_4,59,6,3000,1500,0.75,0.9,5,2,0.15,0.15,600,0.02,0.5,1494.6666666666667,400.0,362.6666666666667,7.542472332656507,282.842712474619,256.86485854541405
60,68837661,sett24_4,60,17,1500,750,0.7,0.1,7,8,0.1,0.8,300,0.28,0.5,616.7777777777778,115.44444444444444,55.333333333333336,120.6185703205474,140.88853838021592,74.15449338299662
61,84363607,sett24_4,61,4,2000,1000,0.55,0.8,1,1,0.1,0.25,400,0.14,0.5,344.0,0.0,0.0,251.0630730845671,0.0,0.0
62,32247331,sett24_4,62,19,2500,2500,0.7,0.3,5,10,0.25,0.65,500,0.38,1.0,1796.2,35.8,26.8,19.533560863293715,40.7818587119322,31.17306529682315
63,95956645,sett24_4,63,4,3000,1500,0.1,0.4,3,3,0.6,0.35,600,0.4,0.5,25.666666666666668,400.0,5.666666666666667,23.041026211713937,282.842712474619,6.018490028422596
64,75060454,sett24_4,64,4,2500,1250,0.4,0.4,3,3,0.15,0.45,500,0.18,0.5,204.33333333333337,333.3333333333333,18.666666666666668,135.55154821034773,235.70226039551585,18.571184369578827
65,80740071,sett24_4,65,4,1000,1000,0.1,0.25,2,5,0.25,0.8,200,0.34,1.0,7.0,78.66666666666667,1.6666666666666667,3.559026084010437,98.79721093679156,1.699673171197595
66,20726721,sett24_4,66,4,3000,3000,0.05,0.75,2,8,0.7,0.4,600,0.06,1.0,5.0,200.0,0.6666666666666666,6.377042156569663,282.842712474619,0.9428090415820634
67,85566888,sett24_4,67,4,3500,1750,0.95,0.6,3,6,0.45,0.65,700,0.4,0.5,1750.0,466.6666666666667,402.6666666666667,0.0,329.98316455372213,284.8968624295856
68,74032262,sett24_4,68,4,2000,1000,0.45,0.45,1,9,0.1,0.3,400,0.06,0.5,208.33333333333337,0.0,0.0,148.21680816365674,0.0,0.0
69,29961121,sett24_4,69,8,500,500,0.8,0.35,4,9,0.85,0.8,100,0.14,1.0,393.5,138.25,109.5,4.031128874149275,155.084452799112,123.51012104277125
70,45736051,sett24_4,70,5,1000,1000,0.4,0.45,4,2,0.5,0.5,200,0.46,1.0,198.0,133.33333333333334,28.333333333333332,6.97614984548545,94.28090415820634,20.138409955990955
71,69745237,sett24_4,71,15,500,500,0.25,0.15,10,1,0.85,0.55,100,0.34,1.0,5.875,150.75,4.875,6.213644260818284,116.66699404715972,6.0711922222904455
72,84532272,sett24_4,72,4,1000,1000,0.7,0.7,3,5,0.65,0.25,200,0.42,1.0,706.3333333333334,133.33333333333334,106.66666666666669,35.798820588890294,94.28090415820634,75.58365490560038
73,93420460,sett24_4,73,6,1500,750,0.15,0.75,5,1,0.9,0.4,300,0.24,0.5,34.333333333333336,200.0,4.333333333333333,19.136933459209764,141.4213562373095,4.189935029992179
74,87884950,sett24_4,74,6,500,250,0.05,0.15,5,1,0.9,0.75,100,0.22,0.5,0.0,66.66666666666667,0.0,0.0,47.14045207910317,0.0
75,26377856,sett24_4,75,7,3000,3000,0.9,0.6,6,0,0.8,0.6,600,0.22,1.0,2685.5,450.0,409.5,5.937171043518958,259.8076211353316,236.54333641005405
76,69839656,sett24_4,76,9,2000,1000,0.25,0.85,8,1,0.35,0.6,400,0.04,0.5,50.4,320.0,7.0,2.244994432064365,160.0,3.5777087639996634
77,41301365,sett24_4,77,200,2500,1250,0.6,0.05,5,8,0.3,0.65,500,0.46,0.5,810.7,814.04,436.33,34.18318299983195,21.807301529533632,23.190539019177628
78,61909632,sett24_4,78,5,1000,1000,0.95,0.3,4,8,0.9,0.35,200,0.28,1.0,966.6666666666666,133.33333333333334,132.66666666666666,4.642796092394707,94.28090415820634,93.81305287053016
79,97062672,sett24_4,79,15,4000,2000,0.65,0.35,10,6,0.95,0.8,800,0.08,0.5,1966.125,2054.75,1081.625,43.693356188326845,1734.3262921088408,932.3619116925572
80,16473462,sett24_4,80,7,500,500,0.4,0.6,6,9,0.95,0.3,100,0.34,1.0,169.0,75.0,24.75,6.123724356957945,43.30127018922193,14.306903927824496
81,49808308,sett24_4,81,7,2000,2000,0.4,0.9,6,8,0.7,0.05,400,0.34,1.0,374.75,300.0,24.75,20.04214309898021,173.20508075688772,42.868257487329714
82,98711086,sett24_4,82,11,3000,3000,0.95,0.25,8,6,0.4,0.55,600,0.04,1.0,2848.1666666666665,1912.6666666666667,1814.1666666666667,14.70166279333358,1327.5492039426972,1260.1914426872695
83,7665695,sett24_4,83,17,2000,2000,0.85,0.1,7,5,0.3,0.9,400,0.4,1.0,1700.4444444444443,38.44444444444444,31.555555555555557,20.017276488690747,74.00166831619573,58.780403217987
84,99211145,sett24_4,84,5,2500,2500,0.3,0.75,4,5,0.15,0.1,500,0.02,1.0,512.3333333333334,333.3333333333333,18.0,36.88119062912995,235.70226039551585,25.45584412271571
85,67403039,sett24_4,85,5,2000,1000,0.75,0.6,4,10,0.5,0.3,400,0.22,0.5,879.3333333333334,266.6666666666667,178.0,39.60078562632593,188.56180831641268,127.50947677199004
86,83234654,sett24_4,86,4,2500,1250,0.85,0.45,1,0,0.9,0.7,500,0.44,0.5,1250.0,0.0,0.0,0.0,0.0,0.0
87,58805507,sett24_4,87,4,3500,1750,0.95,0.15,3,6,0.45,0.1,700,0.32,0.5,1750.0,466.6666666666667,233.0,0.0,329.98316455372213,329.51176003293114
88,49104379,sett24_4,88,11,2000,1000,0.4,0.35,10,9,0.5,0.45,400,0.02,0.5,217.16666666666663,333.3333333333333,68.5,6.938219432166216,149.07119849998597,30.799080072842003
89,29663572,sett24_4,89,13,500,500,0.5,0.35,7,10,0.45,0.65,100,0.46,1.0,199.1428571428571,127.71428571428572,59.142857142857146,6.401530429259451,146.03885420933534,67.83894492826073
90,19340987,sett24_4,90,10,3500,3500,0.95,0.15,4,5,0.15,0.7,700,0.48,1.0,3391.6,34.8,34.2,33.974107788137715,54.590841722765184,53.83084617577546
91,73895554,sett24_4,91,11,1000,500,0.35,0.45,10,8,0.5,0.15,200,0.36,0.5,74.0,166.66666666666666,5.0,5.259911279353167,74.53559924999298,5.291502622129181
92,30072751,sett24_4,92,7,500,250,0.9,0.2,4,9,0.55,0.9,100,0.1,0.5,250.0,242.5,167.25,0.0,195.5511442052948,136.58216391608386
93,99245324,sett24_4,93,8,1000,500,0.1,0.45,7,5,0.35,0.35,200,0.1,0.5,0.5,150.0,0.25,0.8660254037844386,86.60254037844386,0.4330127018922193
94,1657008,sett24_4,94,4,3500,1750,0.2,0.8,1,3,0.6,0.55,700,0.38,0.5,86.66666666666667,0.0,0.0,50.33443707399096,0.0,0.0
95,79261796,sett24_4,95,15,2500,2500,0.8,0.4,10,0,0.3,0.85,500,0.12,1.0,2008.875,1238.375,996.625,28.117776850241913,1123.1854185195782,902.9187307698296
96,60214553,sett24_4,96,7,3000,1500,0.45,0.9,6,10,0.85,0.5,600,0.3,0.5,763.5,450.0,125.0,116.75294428835618,259.8076211353316,73.90196208491355
97,41076504,sett24_4,97,4,3000,3000,0.9,0.4,2,3,0.35,0.8,600,0.24,1.0,2684.0,200.0,177.66666666666666,32.69046751985457,282.842712474619,251.2586095816199
98,183576,sett24_4,98,6,1000,500,0.55,0.5,5,1,0.3,0.45,200,0.22,0.5,295.3333333333333,133.33333333333334,39.333333333333336,16.679994670929073,94.28090415820634,28.110891523077356
99,92350222,sett24_4,99,4,3000,1500,0.15,0.85,1,7,0.2,0.6,600,0.42,0.5,20.666666666666668,0.0,0.0,4.027681991198191,0.0,0.0
100,53763507,sett24_4,100,6,4000,4000,0.7,0.8,5,1,0.15,0.5,800,0.02,1.0,2987.6666666666665,533.3333333333334,436.3333333333333,351.905606030304,377.12361663282536,308.54749319279125
101,67268545,sett24_4,101,11,2500,2500,0.6,0.5,10,3,0.35,0.45,500,0.36,1.0,1489.0,416.6666666666667,286.0,20.848661028149188,186.33899812498245,128.02864262864514
102,79765048,sett24_4,102,6,4000,4000,0.7,0.5,5,7,0.2,0.45,800,0.02,1.0,2924.3333333333335,533.3333333333334,426.3333333333333,332.5821535934977,377.12361663282536,301.50990402012036
103,22132968,sett24_4,103,4,2000,2000,0.45,0.2,2,2,0.3,0.25,400,0.18,1.0,741.3333333333334,133.33333333333334,54.666666666666664,37.36605708691007,188.56180831641268,77.3103414097292
104,27782661,sett24_4,104,9,3500,1750,0.8,0.95,8,8,0.4,0.35,700,0.32,0.5,1722.0,560.0,393.8,42.24215903573112,280.0,208.33857060083713
105,97439006,sett24_4,105,10,500,250,0.85,0.85,9,1,0.95,0.45,100,0.18,0.5,250.0,80.0,65.8,0.0,40.0,33.120386471175124
106,9871347,sett24_4,106,4,2500,1250,0.5,0.3,1,1,0.5,0.85,500,0.36,0.5,429.0,0.0,0.0,51.15336417740935,0.0,0.0
107,6805538,sett24_4,107,4,2500,1250,0.35,0.15,1,7,0.4,0.4,500,0.3,0.5,152.66666666666666,0.0,0.0,36.64544840616484,0.0,0.0
108,84101475,sett24_4,108,4,500,250,0.05,0.85,2,5,0.7,0.6,100,0.34,0.5,2.0,33.333333333333336,0.0,1.4142135623730951,47.14045207910317,0.0
109,2107911,sett24_4,109,4,500,500,0.95,0.85,2,5,0.45,0.5,100,0.44,1.0,474.3333333333333,33.333333333333336,31.666666666666668,8.73053390247253,47.14045207910317,44.78342947514801
110,19288542,sett24_4,110,30,3500,3500,0.45,0.25,10,7,0.9,0.7,700,0.34,1.0,738.0666666666667,50.2,11.333333333333334,101.2590517215896,49.644335024250246,11.74544829095746
111,58213187,sett24_4,111,5,3500,1750,0.6,0.1,4,9,0.85,0.05,700,0.3,0.5,1603.3333333333333,466.6666666666667,152.0,120.43901176759778,329.98316455372213,214.96046148071045
112,73423198,sett24_4,112,10,2000,2000,0.8,0.4,5,10,0.3,0.95,400,0.3,1.0,1597.8,402.4,314.6,24.63655820117737,597.9011958509533,467.3682060217618
113,25371639,sett24_4,113,5,1500,1500,0.55,0.5,4,0,0.1,0.55,300,0.48,1.0,852.0,200.0,111.33333333333331,107.72495842035246,141.4213562373095,80.57019024152515
114,14687786,sett24_4,114,11,500,500,0.55,0.65,10,10,0.6,0.95,100,0.22,1.0,208.33333333333337,83.33333333333333,39.0,6.1553951042064625,37.26779962499649,17.549928774784245
115,74498765,sett24_4,115,4,3500,3500,0.05,0.15,2,3,0.9,0.8,700,0.38,1.0,19.0,309.3333333333333,6.333333333333333,22.015146301277824,359.8752870401387,8.259674462242579
116,41675186,sett24_4,116,4,4000,4000,0.3,0.45,2,3,0.3,0.6,800,0.42,1.0,413.3333333333333,266.6666666666667,36.333333333333336,20.725722075613085,377.12361663282536,51.383092766222454
117,1073520,sett24_4,117,6,3500,3500,0.6,0.45,5,7,0.75,0.25,700,0.08,1.0,1982.3333333333333,466.6666666666667,302.0,64.24086619036896,329.98316455372213,213.73503846273465
118,72184704,sett24_4,118,9,2000,1000,0.9,0.65,8,4,0.15,0.45,400,0.24,0.5,1000.0,320.0,256.8,0.0,160.0,128.72824087976966
119,33758356,sett24_4,119,29,3000,3000,0.35,0.4,5,1,0.95,0.6,600,0.16,1.0,450.26666666666665,802.2,231.2,107.92310019433076,600.9648020752408,210.30714047158108
120,67021684,sett24_4,120,4,500,250,0.7,0.35,1,5,0.25,0.6,100,0.1,0.5,174.66666666666666,0.0,0.0,90.7609803580567,0.0,0.0
121,59731227,sett24_4,121,6,2000,2000,0.45,0.75,5,2,0.1,0.85,400,0.46,1.0,851.6666666666666,266.6666666666667,100.33333333333331,79.28990407920095,188.56180831641268,71.36914988673716
122,32861404,sett24_4,122,11,2500,2500,0.95,0.55,10,4,0.6,0.7,500,0.44,1.0,2369.8333333333335,416.6666666666667,397.0,12.42868545833477,186.33899812498245,177.5969218952476
123,38519696,sett24_4,123,200,3500,3500,0.55,0.3,7,5,0.1,0.5,700,0.38,1.0,1964.94,1568.79,1290.54,26.923528743461542,26.916647265214888,30.083025113841195
124,75595955,sett24_4,124,4,2500,1250,0.25,0.55,3,7,0.55,0.95,500,0.24,0.5,85.33333333333333,333.3333333333333,16.666666666666668,27.43882083634223,235.70226039551585,12.7627931460511
125,98919751,sett24_4,125,4,1000,500,0.35,0.8,2,10,0.75,0.05,200,0.24,0.5,201.0,66.66666666666667,23.0,67.88716128007317,94.28090415820634,32.526911934581186
126,12301542,sett24_4,126,200,2000,2000,0.6,0.3,8,7,0.3,0.75,400,0.24,1.0,1207.97,979.16,721.68,19.821934819789917,48.61208080302673,36.813008570341
127,60419280,sett24_4,127,12,3500,3500,0.1,0.1,9,10,0.75,0.85,700,0.4,1.0,0.0,567.1666666666666,0.0,0.0,457.40660856130575,0.0
128,50708392,sett24_4,128,10,1000,500,0.95,0.05,7,5,0.75,0.55,200,0.14,0.5,500.0,565.2,485.2,0.0,454.44049115368233,390.6934348053471
129,14672669,sett24_4,129,11,500,500,0.95,0.85,10,7,0.05,0.05,100,0.28,1.0,433.3333333333333,83.33333333333333,16.666666666666668,47.14045207910317,37.26779962499649,37.26779962499649
130,76340900,sett24_4,130,4,500,500,0.1,0.65,3,8,0.85,0.05,100,0.16,1.0,5.666666666666667,66.66666666666667,0.3333333333333333,2.6246692913372702,47.14045207910317,0.4714045207910317
131,4045387,sett24_4,131,4,2000,2000,0.75,0.55,1,1,0.55,0.15,400,0.38,1.0,1430.6666666666667,0.0,0.0,18.15366507225347,0.0,0.0
132,84445180,sett24_4,132,9,500,250,0.25,0.4,8,4,0.5,0.1,100,0.2,0.5,4.8,80.0,0.6,1.6,40.0,1.2
133,47575815,sett24_4,133,10,1500,1500,0.8,0.5,9,0,0.2,0.85,300,0.16,1.0,1193.0,240.0,187.2,90.15542135667717,120.0,95.6815551713077
134,7206317,sett24_4,134,11,500,250,0.9,0.25,4,5,0.05,0.75,100,0.1,0.5,250.0,92.0,77.33333333333333,0.0,97.07557193582052,81.72650868734222
135,2888046,sett24_4,135,4,3500,1750,0.25,0.1,1,4,0.9,0.95,700,0.06,0.5,622.6666666666666,0.0,0.0,113.91614849918729,0.0,0.0
136,36276982,sett24_4,136,4,1500,1500,0.35,0.85,3,10,0.3,0.8,300,0.22,1.0,249.0,200.0,42.666666666666664,17.568911937472585,141.4213562373095,30.346151137976115
137,1320332,sett24_4,137,4,4000,4000,0.1,0.25,1,2,0.15,0.65,800,0.12,1.0,50.0,0.0,0.0,6.377042156569663,0.0,0.0
138,47044568,sett24_4,138,7,500,500,0.6,0.2,6,9,0.15,0.05,100,0.32,1.0,293.5,75.0,18.75,102.38285989363648,43.30127018922193,32.47595264191645
139,19278187,sett24_4,139,9,2000,2000,0.4,0.5,8,4,0.25,0.8,400,0.22,1.0,652.0,320.0,94.0,28.23473038652928,160.0,47.227110858065416
140,20817808,sett24_4,140,9,3000,1500,0.9,0.05,8,8,0.7,0.05,600,0.48,0.5,1500.0,480.0,120.0,0.0,240.0,240.0
141,62802253,sett24_4,141,9,3500,1750,0.1,0.3,7,6,0.25,0.65,700,0.2,0.5,3.2,639.2,0.2,0.3999999999999999,419.09922452803465,0.4000000000000001
142,57859584,sett24_4,142,8,2500,1250,0.55,0.95,7,9,0.1,0.25,500,0.28,0.5,796.0,375.0,168.25,215.56321578599628,216.50635094610965,104.2793723609804
143,42539625,sett24_4,143,8,3000,1500,0.4,0.5,7,10,0.25,0.75,600,0.34,0.5,516.25,450.0,72.0,38.68058298423125,259.8076211353316,42.290660907581
144,32876571,sett24_4,144,4,1000,1000,0.4,0.75,1,2,0.85,0.95,200,0.34,1.0,322.3333333333333,0.0,0.0,14.267289706021796,0.0,0.0
145,4016502,sett24_4,145,171,1500,750,0.6,0.05,6,6,0.95,0.25,300,0.26,0.5,420.0581395348837,461.7325581395349,134.51162790697674,36.86157470268905,182.28239173139127,104.09630426900948
146,59003553,sett24_4,146,6,3000,3000,0.15,0.55,5,5,0.8,0.65,600,0.5,1.0,11.666666666666666,400.0,1.0,7.84573486395988,282.842712474619,1.4142135623730951
147,58913779,sett24_4,147,5,500,250,0.35,0.1,3,8,0.45,0.55,100,0.24,0.5,27.0,82.66666666666667,5.666666666666667,1.4142135623730951,71.29905718560067,5.436502143433363
148,48732607,sett24_4,148,5,2500,1250,0.9,0.45,4,6,0.05,0.35,500,0.18,0.5,1250.0,333.3333333333333,327.3333333333333,0.0,235.70226039551585,231.45961970839656
149,9030028,sett24_4,149,11,3500,3500,0.2,0.45,6,3,0.75,0.75,700,0.48,1.0,8.666666666666666,423.0,4.833333333333333,9.551032521262936,538.7157568390465,7.966945601811412
150,47162985,sett24_4,150,19,2000,1000,0.35,0.3,6,8,0.25,0.7,400,0.36,0.5,266.0,25.0,18.9,3.521363372331802,28.830539363667828,24.15967715016076
151,37301865,sett24_4,151,4,3000,1500,0.55,0.7,1,7,0.9,0.25,600,0.22,0.5,1419.3333333333333,0.0,0.0,64.93244352573082,0.0,0.0
