Unnamed: 0,seed,n_exp,n_sim,num_weeks,num_agents,capacity,threshold,contagious_threshold,contagious_duration,SIR_AgentsRecoveryTime,people_memory_weight,contagious_thresholdNotPresent,num_contagious_agents,contagiousness,capacity_pct,mean_attendance,mean_contagious,mean_present_contagious,std_attendance,std_contagious,std_present_contagious
24,80210489,sett24_7,24,14,2500,1250,0.2,0.4,9,9,0.8,0.5,500,0.46,0.5,1.1428571428571428,450.1428571428572,0.8571428571428571,1.2453996981544782,456.2115513573026,1.3552618543578767
25,77616562,sett24_7,25,11,2500,1250,0.1,0.15,9,5,0.2,0.85,500,0.12,0.5,3.0,433.3333333333333,1.6666666666666667,0.0,266.2496739695448,0.7453559924999299
26,32517207,sett24_7,26,4,2000,2000,0.85,0.5,2,9,0.9,0.85,400,0.04,1.0,1681.6666666666667,133.33333333333334,112.33333333333331,18.06162291219209,188.56180831641268,158.8633235065777
27,59771375,sett24_7,27,5,2000,2000,0.4,0.6,4,2,0.45,0.15,400,0.42,1.0,494.6666666666667,266.6666666666667,79.66666666666667,5.185449728701348,188.56180831641268,56.405279500730735
28,63630494,sett24_7,28,5,2500,2500,0.75,0.55,4,4,0.3,0.05,500,0.5,1.0,2046.0,333.3333333333333,158.33333333333334,212.50411760716543,235.70226039551585,223.91714737574003
29,97075123,sett24_7,29,4,3000,1500,0.6,0.15,1,7,0.95,0.65,600,0.3,0.5,1500.0,0.0,0.0,0.0,0.0,0.0
30,8698843,sett24_7,30,9,3500,1750,0.1,0.1,7,1,0.4,0.75,700,0.36,0.5,0.2,646.4,0.0,0.4000000000000001,421.8509689451951,0.0
31,66651591,sett24_7,31,9,3500,1750,0.1,0.9,8,0,0.5,0.25,700,0.38,0.5,0.8,560.0,0.0,1.1661903789690604,280.0,0.0
32,53636984,sett24_7,32,6,1500,750,0.9,0.7,5,3,0.55,0.85,300,0.3,0.5,750.0,200.0,140.33333333333334,0.0,141.4213562373095,99.60031236006353
33,79863351,sett24_7,33,8,3500,3500,0.35,0.15,7,4,0.85,0.05,700,0.4,1.0,592.5,525.0,37.75,45.554911919572405,303.10889132455355,65.38491798572512
34,42758485,sett24_7,34,4,2500,1250,0.65,0.1,1,8,0.55,0.4,500,0.16,0.5,899.3333333333334,0.0,0.0,107.33540370674017,0.0,0.0
35,80356682,sett24_7,35,12,3500,3500,0.85,0.2,4,4,0.35,0.9,700,0.4,1.0,2970.1666666666665,29.666666666666668,26.0,31.703925449207215,42.95992965026311,38.40138886377245
36,13467554,sett24_7,36,7,500,250,0.95,0.7,6,9,0.15,0.6,100,0.4,0.5,250.0,75.0,59.0,0.0,43.30127018922193,34.96426747409418
37,33930785,sett24_7,37,10,1500,750,0.9,0.4,6,7,0.55,0.5,300,0.5,0.5,750.0,564.8,350.4,0.0,647.5268025340727,401.9077506095149
38,15726453,sett24_7,38,16,2500,2500,0.5,0.05,4,7,0.7,0.8,500,0.48,1.0,747.375,50.75,16.25,10.20952374011638,47.92637582793007,17.77463079785344
39,57122054,sett24_7,39,4,3500,1750,0.5,0.6,1,10,0.3,0.2,700,0.28,0.5,511.3333333333333,0.0,0.0,265.95404782698,0.0,0.0
40,94949688,sett24_7,40,11,3000,3000,0.4,0.8,10,9,0.9,0.55,600,0.24,1.0,799.6666666666666,500.0,134.0,71.33644853010898,223.60679774997897,61.71169527191206
41,50162659,sett24_7,41,200,3500,3500,0.75,0.05,2,2,0.5,0.55,700,0.24,1.0,2601.07,1914.94,1623.44,22.181187975399332,362.8633853118829,362.8878978417439
42,56242812,sett24_7,42,13,3000,1500,0.5,0.15,7,10,0.5,0.8,600,0.06,0.5,615.5714285714286,765.7142857142857,206.71428571428572,19.956074212108543,857.6392372230235,195.32808611280095
43,34750920,sett24_7,43,4,1500,1500,0.1,0.55,3,3,0.6,0.75,300,0.14,1.0,12.333333333333334,200.0,3.0,9.877021593352705,141.4213562373095,2.449489742783178
44,68078079,sett24_7,44,11,3500,1750,0.45,0.4,10,8,0.85,0.05,700,0.32,0.5,691.8333333333334,583.3333333333334,43.0,74.59539008693649,260.87459737497545,96.15092303249097
45,68165801,sett24_7,45,9,3000,3000,0.55,0.35,8,5,0.85,0.35,600,0.26,1.0,1456.6,480.0,244.6,51.27806548613159,240.0,122.77068053896257
46,48716834,sett24_7,46,8,1500,1500,0.6,0.95,7,0,0.4,0.3,300,0.44,1.0,897.0,225.0,159.75,40.847276531000205,129.9038105676658,92.65628688869415
47,71793581,sett24_7,47,13,3500,3500,0.9,0.15,9,5,0.5,0.7,700,0.5,1.0,3139.8571428571427,1939.7142857142856,1733.142857142857,21.22955198658277,1615.5297861060685,1450.4924709088514
48,73040975,sett24_7,48,8,1000,500,0.55,0.75,7,2,0.3,0.5,200,0.28,0.5,296.25,150.0,39.25,12.871965661856,86.60254037844386,22.68672519338126
49,76274305,sett24_7,49,11,4000,2000,0.85,0.7,10,2,0.9,0.25,800,0.42,0.5,2000.0,666.6666666666666,651.5,0.0,298.14239699997194,291.44396259544186
50,73087891,sett24_7,50,4,1500,750,0.15,0.35,2,3,0.85,0.85,300,0.08,0.5,65.66666666666667,100.0,7.0,38.66379299666406,141.4213562373095,9.899494936611664
51,75229869,sett24_7,51,4,3500,1750,0.4,0.8,2,1,0.4,0.9,700,0.42,0.5,300.0,233.33333333333337,15.666666666666666,73.92338376093635,329.98316455372213,22.15601247717849
52,35519900,sett24_7,52,12,4000,4000,0.6,0.25,3,9,0.9,0.8,800,0.32,1.0,2157.5,65.16666666666667,34.5,47.45787605866912,83.23944711226495,43.900455578501685
53,74713410,sett24_7,53,7,2000,2000,0.55,0.75,6,4,0.6,0.8,400,0.42,1.0,829.5,300.0,120.0,9.836157786453,173.20508075688772,69.56651493355119
54,26870169,sett24_7,54,4,500,250,0.05,0.9,1,3,0.85,0.65,100,0.42,0.5,2.0,0.0,0.0,1.4142135623730951,0.0,0.0
55,78383447,sett24_7,55,7,500,250,0.3,0.35,4,2,0.65,0.8,100,0.24,0.5,12.75,61.5,2.25,4.815340071064556,66.74391358019096,1.920286436967152
56,69005546,sett24_7,56,8,2500,1250,0.05,0.25,7,2,0.55,0.9,500,0.1,0.5,0.0,375.0,0.0,0.0,216.50635094610965,0.0
57,43173341,sett24_7,57,6,1500,1500,0.4,0.7,5,8,0.45,0.3,300,0.36,1.0,354.6666666666667,200.0,48.0,7.363574011458174,141.4213562373095,34.02939905434711
58,17232701,sett24_7,58,9,1000,500,0.7,0.9,8,2,0.05,0.4,200,0.44,0.5,439.0,160.0,85.0,56.54732531252031,80.0,45.76461515188345
59,4676557,sett24_7,59,9,2500,1250,0.25,0.7,8,6,0.4,0.55,500,0.36,0.5,57.0,400.0,9.8,1.2649110640673518,200.0,4.955804677345547
60,6428798,sett24_7,60,14,3500,3500,0.95,0.05,10,8,0.9,0.75,700,0.3,1.0,3321.714285714286,1920.7142857142856,1823.2857142857144,5.993193418115151,1637.030474826356,1553.7651701855184
61,58611070,sett24_7,61,8,3500,1750,0.25,0.05,7,3,0.85,0.05,700,0.3,0.5,121.75,525.0,7.25,43.68280554176895,303.10889132455355,12.55736835487436
62,58558980,sett24_7,62,6,4000,4000,0.2,0.8,5,3,0.25,0.4,800,0.24,1.0,254.0,533.3333333333334,48.666666666666664,0.816496580927726,377.12361663282536,34.41253001774532
63,31014483,sett24_7,63,7,500,250,0.7,0.05,2,1,0.7,0.6,100,0.38,0.5,205.75,39.75,19.75,9.256754290786809,41.70356699372369,22.82953131362972
64,98316808,sett24_7,64,10,2000,1000,0.2,0.9,9,1,0.35,0.9,400,0.24,0.5,17.0,320.0,1.6,0.0,160.0,0.8
65,86386445,sett24_7,65,9,1500,750,0.85,0.55,8,3,0.5,0.4,300,0.04,0.5,750.0,240.0,207.8,0.0,120.0,105.45216925222545
66,74974507,sett24_7,66,6,2500,2500,0.65,0.6,5,1,0.2,0.45,500,0.24,1.0,1753.6666666666667,333.3333333333333,244.0,112.77509575354934,235.70226039551585,172.5514416051051
67,60396638,sett24_7,67,8,500,500,0.4,0.05,3,10,0.7,0.45,100,0.48,1.0,80.0,44.0,10.25,8.972179222463181,44.972213643537714,10.871407452579447
68,6928021,sett24_7,68,9,3500,1750,0.15,0.95,8,6,0.25,0.25,700,0.2,0.5,23.8,560.0,1.6,0.3999999999999999,280.0,0.8
69,99654610,sett24_7,69,5,3000,3000,0.3,0.65,4,4,0.5,0.8,600,0.44,1.0,228.33333333333337,400.0,30.0,34.77866523539332,282.842712474619,21.96967607104544
70,43467238,sett24_7,70,5,3000,1500,0.7,0.9,4,3,0.75,0.5,600,0.16,0.5,1396.3333333333333,400.0,193.66666666666663,104.0843674888576,282.842712474619,139.64797010896922
71,13252218,sett24_7,71,5,4000,4000,0.75,0.4,4,9,0.25,0.2,800,0.14,1.0,3205.6666666666665,533.3333333333334,478.3333333333333,393.2271042992275,377.12361663282536,338.38669529926193
72,90930493,sett24_7,72,200,3500,1750,0.3,0.35,6,3,0.15,0.95,700,0.46,0.5,294.0,205.8,205.8,0.0,80.97876264799308,80.97876264799308
73,40186088,sett24_7,73,9,3000,3000,0.6,0.6,8,5,0.35,0.1,600,0.4,1.0,1919.2,480.0,188.8,199.80930909244444,240.0,231.2871807947859
74,93240600,sett24_7,74,16,1000,500,0.6,0.25,10,0,0.45,0.9,200,0.18,0.5,292.625,369.375,112.625,7.983381175917883,375.3404912542743,111.64893360440124
75,64630753,sett24_7,75,4,4000,4000,0.5,0.9,2,3,0.15,0.85,800,0.4,1.0,1641.6666666666667,266.6666666666667,76.66666666666667,337.70039318241186,377.12361663282536,108.42303978193728
76,5505758,sett24_7,76,7,3000,3000,0.95,0.2,4,5,0.85,0.3,600,0.06,1.0,2986.0,1919.25,1910.25,4.415880433163924,1134.8304664133757,1130.4256665079752
77,81065768,sett24_7,77,6,2000,2000,0.55,0.2,5,5,0.05,0.15,400,0.36,1.0,1082.6666666666667,266.6666666666667,156.66666666666666,423.9318603528428,188.56180831641268,110.8552609887726
78,42597888,sett24_7,78,5,500,250,0.35,0.65,4,10,0.25,0.35,100,0.06,0.5,70.0,66.66666666666667,21.333333333333332,4.546060565661952,47.14045207910317,15.173075568988056
79,34533507,sett24_7,79,6,2000,2000,0.35,0.6,5,6,0.8,0.45,400,0.36,1.0,339.0,266.6666666666667,52.0,49.01020301937138,188.56180831641268,36.995495221265344
80,85905756,sett24_7,80,10,2500,2500,0.85,0.85,9,5,0.95,0.6,500,0.34,1.0,2107.8,400.0,334.4,11.338430226446691,200.0,167.46892249011458
81,49548556,sett24_7,81,6,3500,1750,0.2,0.4,4,0,0.4,0.95,700,0.28,0.5,28.0,585.3333333333334,6.333333333333333,2.160246899469287,502.9654284562928,4.9216076867444665
82,23094067,sett24_7,82,11,3000,1500,0.9,0.95,10,8,0.55,0.55,600,0.36,0.5,1500.0,500.0,300.3333333333333,0.0,223.60679774997897,134.61385102911544
83,23993653,sett24_7,83,4,2000,1000,0.35,0.4,3,9,0.5,0.95,400,0.48,0.5,119.33333333333331,266.6666666666667,15.333333333333334,12.970050972229146,188.56180831641268,10.842303978193728
84,97643113,sett24_7,84,7,500,500,0.95,0.95,6,5,0.5,0.4,100,0.16,1.0,487.0,75.0,72.25,6.123724356957945,43.30127018922193,41.76945654422619
85,88818777,sett24_7,85,4,1000,1000,0.15,0.1,1,0,0.3,0.8,200,0.08,1.0,18.666666666666668,0.0,0.0,6.599663291074443,0.0,0.0
86,17419157,sett24_7,86,14,3500,3500,0.25,0.15,8,7,0.8,0.55,700,0.24,1.0,19.714285714285715,598.1428571428571,11.714285714285714,18.328075931393855,705.5240055795264,19.2184010462762
87,39642673,sett24_7,87,22,3500,1750,0.35,0.35,9,8,0.05,0.8,700,0.04,0.5,607.8181818181819,179.0909090909091,177.0,4.260136186858175,155.05040502744117,154.53743294690184
88,66340812,sett24_7,88,4,500,250,0.5,0.9,3,8,0.2,0.15,100,0.02,0.5,98.66666666666669,66.66666666666667,14.666666666666666,63.03614483417871,47.14045207910317,20.741798914805393
89,4033003,sett24_7,89,8,4000,2000,0.95,0.8,7,3,0.85,0.25,800,0.04,0.5,2000.0,600.0,599.75,0.0,346.41016151377545,346.2660646092828
90,58483677,sett24_7,90,6,3000,1500,0.35,0.55,5,3,0.35,0.7,600,0.2,0.5,250.33333333333337,400.0,31.0,12.918548250050735,282.842712474619,21.924111536540465
91,7521032,sett24_7,91,8,3500,1750,0.1,0.55,7,1,0.95,0.25,700,0.34,0.5,34.0,525.0,8.25,26.67395733669828,303.10889132455355,7.75806032459145
92,60064999,sett24_7,92,4,4000,4000,0.55,0.6,2,2,0.9,0.2,800,0.12,1.0,2141.3333333333335,266.6666666666667,146.66666666666666,19.955506062794353,377.12361663282536,207.41798914805395
93,41804392,sett24_7,93,11,500,500,0.7,0.75,10,5,0.2,0.65,100,0.38,1.0,357.5,83.33333333333333,58.5,14.127396551853897,37.26779962499649,26.247222075234298
94,93756138,sett24_7,94,4,3000,1500,0.2,0.45,1,7,0.55,0.1,600,0.18,0.5,56.666666666666664,0.0,0.0,31.09483701338357,0.0,0.0
95,44433184,sett24_7,95,9,3000,3000,0.25,0.9,8,8,0.45,0.45,600,0.08,1.0,142.2,480.0,30.4,4.261455150532503,240.0,15.4220621189256
96,69606178,sett24_7,96,7,3000,1500,0.55,0.85,6,3,0.5,0.25,600,0.12,0.5,869.25,450.0,253.25,114.4516819448277,259.8076211353316,149.1465302982272
97,40926030,sett24_7,97,6,4000,2000,0.6,0.55,5,10,0.8,0.25,800,0.34,0.5,1589.3333333333333,533.3333333333334,272.0,126.32585729858408,377.12361663282536,193.4132018934247
98,8133245,sett24_7,98,4,4000,2000,0.5,0.5,2,6,0.45,0.1,800,0.32,0.5,940.6666666666666,266.6666666666667,129.66666666666666,43.759443425264095,377.12361663282536,183.37635858771137
99,73718945,sett24_7,99,200,2000,2000,0.6,0.2,10,7,0.2,0.5,400,0.34,1.0,1228.25,1083.16,795.71,20.16946950219564,87.8160258722746,62.87595645395782
100,74384898,sett24_7,100,16,4000,4000,0.55,0.4,9,9,0.75,0.6,800,0.08,1.0,1560.25,1165.625,449.25,31.12374495461624,1390.5449415157354,562.793201362632
101,51862180,sett24_7,101,10,4000,2000,0.25,0.3,5,5,0.4,0.75,800,0.36,0.5,74.2,209.8,25.8,2.4819347291981715,333.4266935924597,20.202970078679023
102,71190637,sett24_7,102,8,2500,2500,0.4,0.65,7,7,0.35,0.7,500,0.34,1.0,638.75,375.0,80.0,14.41136704133234,216.50635094610965,46.22228899567826
103,80499277,sett24_7,103,11,1000,1000,0.95,0.65,10,6,0.5,0.5,200,0.08,1.0,950.3333333333334,166.66666666666666,159.66666666666666,8.975274678557506,74.53559924999298,71.43450768983355
104,54085447,sett24_7,104,11,500,500,0.1,0.2,10,10,0.85,0.6,100,0.02,1.0,0.0,83.33333333333333,0.0,0.0,37.26779962499649,0.0
105,77163645,sett24_7,105,13,1500,750,0.3,0.15,7,1,0.8,0.25,300,0.28,0.5,31.428571428571427,149.14285714285714,5.857142857142857,14.946161885314933,130.8329671991064,6.957597521077669
106,55840413,sett24_7,106,5,3000,3000,0.7,0.45,4,5,0.6,0.2,600,0.34,1.0,2207.3333333333335,400.0,344.3333333333333,106.0953449601924,282.842712474619,243.53826986510535
107,2551623,sett24_7,107,8,1000,1000,0.05,0.6,7,9,0.4,0.8,200,0.5,1.0,0.0,150.0,0.0,0.0,86.60254037844386,0.0
108,11210925,sett24_7,108,4,2500,1250,0.9,0.7,3,1,0.2,0.95,500,0.08,0.5,1216.6666666666667,333.3333333333333,164.33333333333334,47.14045207910317,235.70226039551585,116.979580364362
109,60413354,sett24_7,109,10,1000,1000,0.95,0.5,9,9,0.25,0.55,200,0.28,1.0,953.6,160.0,151.4,28.16806702633321,80.0,76.03052018761939
110,13543666,sett24_7,110,4,3000,3000,0.35,0.4,2,1,0.8,0.75,600,0.42,1.0,748.3333333333334,200.0,61.666666666666664,119.98981438253648,282.842712474619,87.20983634634086
111,82109373,sett24_7,111,8,3500,3500,0.5,0.7,7,10,0.7,0.4,700,0.34,1.0,1171.75,525.0,194.0,84.2091889285249,303.10889132455355,112.14945385511248
112,8437895,sett24_7,112,4,2000,2000,0.65,0.9,1,0,0.75,0.2,400,0.48,1.0,1239.3333333333333,0.0,0.0,26.71246067953223,0.0,0.0
113,61833007,sett24_7,113,9,500,250,0.4,0.6,8,2,0.05,0.2,100,0.18,0.5,111.4,80.0,12.4,11.876026271442818,40.0,10.209799214480176
114,92508979,sett24_7,114,7,2000,2000,0.35,0.65,6,3,0.05,0.3,400,0.26,1.0,729.0,300.0,70.75,52.578512721453045,173.20508075688772,41.03276130118469
115,40038170,sett24_7,115,24,3500,3500,0.45,0.25,5,0,0.45,0.45,700,0.4,1.0,1182.4166666666667,60.583333333333336,26.5,21.75031928245857,45.04157030516981,22.548096741558183
116,29489651,sett24_7,116,8,4000,2000,0.1,0.05,7,0,0.65,0.45,800,0.22,0.5,0.0,600.0,0.0,0.0,346.41016151377545,0.0
117,89717096,sett24_7,117,4,3000,1500,0.55,0.35,2,2,0.9,0.8,600,0.08,0.5,1404.6666666666667,200.0,97.33333333333331,99.21805391269385,282.842712474619,137.65012007098127
118,31131816,sett24_7,118,4,2000,1000,0.2,0.85,3,1,0.35,0.6,400,0.48,0.5,26.0,266.6666666666667,2.0,0.816496580927726,188.56180831641268,2.160246899469287
119,67946994,sett24_7,119,6,3500,1750,0.8,0.6,5,8,0.8,0.85,700,0.34,0.5,1750.0,466.6666666666667,308.3333333333333,0.0,329.98316455372213,218.666158535995
120,78114254,sett24_7,120,7,4000,2000,0.25,0.05,3,7,0.55,0.4,800,0.28,0.5,57.25,282.0,15.5,16.13032857693854,386.52748931997064,17.67059704707229
121,22926978,sett24_7,121,10,2500,1250,0.75,0.6,9,2,0.25,0.2,500,0.12,0.5,1231.2,400.0,373.2,28.66635658747027,200.0,187.7055140372813
122,90941609,sett24_7,122,8,500,500,0.15,0.4,6,6,0.75,0.95,100,0.22,1.0,0.5,62.0,0.0,0.5,54.29548784199291,0.0
123,41627436,sett24_7,123,6,500,250,0.85,0.9,5,4,0.65,0.8,100,0.12,0.5,250.0,66.66666666666667,43.333333333333336,0.0,47.14045207910317,31.510139461590597
124,74329248,sett24_7,124,7,3500,3500,0.95,0.3,4,8,0.95,0.55,700,0.26,1.0,3325.75,1599.0,1524.75,15.610493265749165,1562.2543006821904,1490.025062708678
125,79988542,sett24_7,125,6,4000,4000,0.05,0.9,5,0,0.15,0.8,800,0.12,1.0,2.6666666666666665,533.3333333333334,0.6666666666666666,0.9428090415820634,377.12361663282536,0.4714045207910317
126,11250401,sett24_7,126,200,2500,1250,0.55,0.05,10,4,0.25,0.7,500,0.1,0.5,714.34,1080.71,573.12,22.34153978578916,23.244050851777107,19.345428400529155
127,57400177,sett24_7,127,5,3500,3500,0.8,0.55,4,9,0.8,0.05,700,0.1,1.0,2839.6666666666665,466.6666666666667,225.0,348.3220093853132,329.98316455372213,318.1980515339464
128,47203752,sett24_7,128,6,3500,1750,0.5,0.75,5,5,0.45,0.7,700,0.38,0.5,740.6666666666666,466.6666666666667,103.0,15.15109090315135,329.98316455372213,72.97031359852215
129,38132993,sett24_7,129,10,2500,2500,0.2,0.65,9,0,0.65,0.95,500,0.44,1.0,12.2,400.0,3.6,5.114684741017769,200.0,2.33238075793812
130,96163869,sett24_7,130,10,1500,750,0.9,0.3,9,7,0.1,0.1,300,0.08,0.5,750.0,240.0,120.0,0.0,120.0,146.9693845669907
131,10355957,sett24_7,131,11,500,500,0.65,0.45,6,7,0.65,0.7,100,0.46,1.0,287.5,173.5,100.83333333333331,6.601767440112787,188.97596848982323,112.15378826514164
132,47482226,sett24_7,132,10,3000,1500,0.05,0.1,8,8,0.5,0.7,600,0.24,0.5,0.0,456.0,0.0,0.0,325.55183919001286,0.0
133,86091817,sett24_7,133,6,2000,2000,0.55,0.95,5,9,0.75,0.45,400,0.26,1.0,915.6666666666666,266.6666666666667,127.0,33.51948023993742,188.56180831641268,90.07034288080992
134,27948432,sett24_7,134,4,2500,2500,0.05,0.6,2,2,0.9,0.65,500,0.4,1.0,19.333333333333332,166.66666666666666,3.6666666666666665,15.69146972791976,235.70226039551585,5.185449728701348
135,80193561,sett24_7,135,10,1000,500,0.1,0.55,9,6,0.95,0.2,200,0.36,0.5,2.4,160.0,0.6,3.1999999999999997,80.0,0.7999999999999999
136,39404084,sett24_7,136,5,2500,2500,0.3,0.9,4,6,0.6,0.95,500,0.18,1.0,191.66666666666663,333.3333333333333,29.666666666666668,53.56823270890645,235.70226039551585,21.296843793284385
137,63063179,sett24_7,137,9,3500,1750,0.25,0.9,8,5,0.05,0.65,700,0.44,0.5,194.2,560.0,28.0,6.968500556073738,280.0,14.042791745233568
138,32850400,sett24_7,138,14,3500,1750,0.7,0.45,7,7,0.4,0.95,700,0.18,0.5,1369.428571428571,586.8571428571429,228.57142857142856,46.453839278077645,905.9477166515308,341.67271605728075
139,44446336,sett24_7,139,5,3500,1750,0.85,0.55,4,9,0.05,0.3,700,0.22,0.5,1750.0,466.6666666666667,452.3333333333333,0.0,329.98316455372213,319.8503122121694
140,50761402,sett24_7,140,37,4000,2000,0.35,0.2,9,5,0.5,0.85,800,0.38,0.5,239.47368421052633,109.21052631578948,102.42105263157896,0.7517293082676684,109.9035840358881,103.6031475794324
141,44842941,sett24_7,141,5,1000,500,0.3,0.65,4,5,0.2,0.5,200,0.46,0.5,45.666666666666664,133.33333333333334,4.333333333333333,7.1336448530109,94.28090415820634,3.0912061651652345
142,10621196,sett24_7,142,4,2500,1250,0.5,0.45,3,1,0.95,0.55,500,0.08,0.5,1160.3333333333333,333.3333333333333,157.0,14.007934259633798,235.70226039551585,111.10655546216285
143,68575782,sett24_7,143,7,1500,750,0.15,0.8,6,9,0.35,0.75,300,0.22,0.5,2.75,225.0,0.25,0.82915619758885,129.9038105676658,0.4330127018922193
144,29647650,sett24_7,144,4,3000,1500,0.3,0.55,2,2,0.7,0.7,600,0.24,0.5,290.0,200.0,34.666666666666664,128.83322552819982,282.842712474619,49.026070162267295
145,46086474,sett24_7,145,14,2500,1250,0.6,0.05,8,0,0.9,0.7,500,0.12,0.5,905.1428571428572,807.4285714285714,322.42857142857144,80.7242724542334,924.4789817811446,379.1753673218679
146,77448625,sett24_7,146,7,500,250,0.95,0.8,6,5,0.35,0.45,100,0.4,0.5,250.0,75.0,71.75,0.0,43.30127018922193,41.52333681196635
147,57211101,sett24_7,147,4,4000,4000,0.3,0.7,3,8,0.65,0.5,800,0.44,1.0,491.0,533.3333333333334,76.0,146.79464113742935,377.12361663282536,57.20139858430037
148,28311383,sett24_7,148,11,1500,1500,0.6,0.5,10,9,0.1,0.55,300,0.3,1.0,896.6666666666666,250.0,149.0,144.46875863736847,111.80339887498948,72.52585745787498
149,69088020,sett24_7,149,4,500,250,0.95,0.6,3,8,0.65,0.9,100,0.1,0.5,250.0,66.66666666666667,59.666666666666664,0.0,47.14045207910317,42.20847729491737
150,56100125,sett24_7,150,12,2500,1250,0.65,0.45,8,0,0.45,0.7,500,0.04,0.5,856.1666666666666,1148.6666666666667,407.1666666666667,32.46237137911455,977.3659612561828,348.64949766523716
